participant_id,list,item_id,trial_order,stimulus,target_word,response,age,gender,education,first_language,nationality,country_of_birth,country_of_residence
RNGQCL,1,1469,89,I cant see any amount of talk getting you out of this,mess.,mess,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1706,90,If this were a movie instead of a,book,book,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1551,91,One by one she placed her teeth about their necks,and,and,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1022,92,We shall arrive properly or you will,never,suffer,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,205,93,Sam felt proud when,he,he,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1150,94,He put his hands in his pockets and,leaned,walked,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,997,95,The gate,was,was,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,887,96,He drove,his,away,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,555,97,He was leaning against,his,the,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,584,98,John,gave,sat,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,61,99,Five will be,listening,enough,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1002,100,"The gate was double, one huge mass",of,of,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1468,101,I cant see any amount of talk getting you out of,this,this,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1497,102,Andy felt good when,he,he,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1271,103,Michael knew they never hit him and that,was,was,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,220,104,Steve,sat,took,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,793,105,Men,could,are,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,124,106,She,couldnt,took,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,127,107,She couldnt help feel,for,sorry,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1014,108,"The gathered villagers took a step back, almost as",one,if,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1490,109,I mostly just pick a dry white and drink,it,squash,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1322,110,The last thing Alex,felt,thought,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1427,111,He let Donald go and he,fell,said,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,726,112,His men will not follow,him,him,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,504,113,He,heaved,is,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,17,114,Helen,ran,is,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1656,115,They say he can breathe fire and kill a man with a single,word.,look,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,589,116,John gave Bernard a hard slap,on,round,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1407,117,From the moment we leave this spot be very careful,what,and,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1187,118,In,the,the,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1053,119,You know that I will do whatever you,ask,do,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1544,120,One by one,she,they,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,796,121,Men could be paid,to,more,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,279,122,The bored looking soldier continued looking,bored.,at,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1330,123,The,truck,cat,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1460,124,I cant see,any,any,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,504,125,He,heaved,is,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1131,126,He folded his arms across his chest and put out his,lip.,tongue,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1595,127,If I have time,at,i,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1066,128,A,smile,big,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,463,129,There will be men to kill,either,me,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1203,130,In the morning at breakfast Mike,smiled,opened,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1061,131,You shouldnt have been racing my,truck,car,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,871,132,Despite what Frank had told her,Ellen,she,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,490,133,Dont die of,cold,hypothermia,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,846,134,She would soon be found if she tried to,hide.,run,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,819,135,Jacques sighed and tried to move out of the,way.,way,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1592,136,If,I,you,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1527,137,Bob sat at the entrance to the warehouse and made,up,a,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,155,138,Alice is,looking,very,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1515,139,Billy knocked on the door and waited till he was,told,finished,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,692,140,Whether Peter heard him or,not,not,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,734,141,Ill break your neck,if,if,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1331,142,The truck,was,was,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1574,143,He rose from his seat and stopped mid way,when,and,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,437,144,Tell,me,me,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,824,145,Jamie took a cigarette and,Andy,lit,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,684,146,Underneath the table her hand,was,touched,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1089,147,Finally Maria,sat,sat,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,742,148,Ian gave Geoffrey,a,a,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,57,149,A tube train took,his,a,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1130,150,He folded his arms across his chest and put out,his,the,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,970,151,Run along home now and,bring,don't,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,551,152,He smiled when she let out a big,yawn.,sigh,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,566,153,I was thinking of getting the band,together,together,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1697,154,I know Richard drinks a little too much and has a bit of,a,an,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,698,155,You give me,a,chills,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,504,156,He,heaved,is,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1155,157,He was,built,waiting,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,39,158,This mans hair,is,is,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,352,159,He slammed the knife down on the,lamb.,table,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1389,160,Bruce is looking for,someone,his,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1045,161,You know better than to talk to your mother like,that.,that,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,333,162,He called,out,her,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1537,163,Brian sat down at an empty table and,began,waited,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1525,164,Bob sat at the entrance to the warehouse,and,and,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,505,165,He heaved,his,a,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,36,166,Things were looking up,again.,now,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1531,167,Brian sat,down,on,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1545,168,One by one she,placed,ate,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,542,169,He sighed and walked back to the,wood,living,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,763,170,Jimmy liked the fact they were,calling,friends,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,820,171,Jamie,took,took,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,622,172,Charles felt sick to the pit of,his,his,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,358,173,He staggered into the chair at,his,home,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,903,174,He held his mother tight and she cried,into,into,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1641,175,The speaker turned to her with a smile and a bow,of,and,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,64,176,Gordon,felt,please,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,376,177,Let us leave,these,please,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,672,178,They,turned,waited,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,504,179,He,heaved,is,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1140,180,He had another shock when they told him he,was,was,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,586,181,John gave Bernard,a,a,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,77,182,He needed putting in,his,the,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,91,183,Hes broken his,wrists,nose,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1347,184,They stared at the black wall and,now,waited,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,380,185,Let us leave these poor people in,peace.,peace,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1576,186,He rose from his seat and stopped mid way when Joe,glared,asked,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1043,187,You know better than to talk to your,mother,mother,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1229,188,It is not the most fragrant of places but we,make,put,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1619,189,The police,officer,stopped,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,930,190,Ken just hoped he wasnt,taking,going,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1542,191,One,by,day,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,199,192,Looks like a walk,did,in,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,610,193,Andrew closed the,office,door,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,504,194,He,heaved,is,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1249,195,Let us give battle to these foreign snakes,once,of,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,835,196,Joseph walked into the office and removed,his,the,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1173,197,"I am trying, old man, but I would rather",kill,not,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,174,198,He probably doesnt,want,know,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,837,199,Joseph walked into the office and removed his flat,cap.,iron,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1153,200,He put his hands in his pockets and leaned against the,truck.,door,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,391,201,William sat down and,tucked,waited,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1606,202,Henry washed,his,his,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1424,203,He let Donald,go,try,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,125,204,She couldnt,help,wait,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1709,205,If this were a movie instead of a book this would,be,be,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1443,206,He smiled again and felt like a man and not,just,a,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,1318,207,The first knife caught in her skirt and she shook it,free.,off,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
RNGQCL,1,687,208,Underneath the table her hand was gripping the,chair.,chair,29.0,Female,Doctorate degree (PhD/other),English,United Kingdom,United Kingdom,United Kingdom
