participant_id,phase_id,trial_order,list,stimulus,condition,catch,response,accuracy,rt,age,rt_measure
eetOh,3,230,6,ofsrhrh,NW,test,non-word,1,531,33,keypress
eetOh,3,233,6,gbhtgj,NW,test,non-word,1,576,33,keypress
eetOh,4,353,6,impubants,SPW,test,non-word,1,800,33,keypress
eetOh,3,268,6,cashew,SW,test,word,1,624,33,keypress
eetOh,3,270,6,ndwwaeo,NW,test,non-word,1,538,33,keypress
eetOh,2,144,6,lnwhnhv,NW,test,non-word,1,561,33,keypress
eetOh,1,64,6,pump,SW,test,word,1,592,33,keypress
eetOh,2,190,6,wzi,NW,test,non-word,1,503,33,keypress
eetOh,2,189,6,bambino,SW,test,word,1,1247,33,keypress
eetOh,3,218,6,irhri,NW,test,non-word,1,555,33,keypress
eetOh,2,187,6,goalie,CW,test,word,1,2233,33,keypress
eetOh,3,231,6,riotify,CPW,test,non-word,1,910,33,keypress
eetOh,3,232,6,natty,SW,test,non-word,0,1490,33,keypress
eetOh,3,220,6,loopy,CW,test,word,1,618,33,keypress
eetOh,4,349,6,complete,SW,catch,word,1,804,33,keypress
eetOh,1,95,6,baipsers,SPW,test,non-word,1,1127,33,keypress
eetOh,2,132,6,timidity,CW,test,word,1,2198,33,keypress
eetOh,3,269,6,ignorant,CW,test,word,1,663,33,keypress
eetOh,4,325,6,strictly,CW,test,word,1,702,33,keypress
eetOh,4,326,6,iaohycgsyy,NW,catch,non-word,1,583,33,keypress
eetOh,3,217,6,prolific,SW,test,word,1,968,33,keypress
eetOh,4,323,6,dine,SW,test,word,1,670,33,keypress
eetOh,1,100,6,etfcwou,NW,test,non-word,1,551,33,keypress
eetOh,2,179,6,looseness,CW,test,word,1,838,33,keypress
eetOh,4,351,6,forth,SW,test,word,1,670,33,keypress
eetOh,4,348,6,limb,SW,test,word,1,1016,33,keypress
eetOh,2,172,6,trawn,SPW,test,non-word,1,1000,33,keypress
eetOh,1,93,6,enjoin,SW,test,word,1,1140,33,keypress
eetOh,2,127,6,nvtwnv,NW,test,non-word,1,559,33,keypress
eetOh,4,350,6,ibsgslsv,NW,test,non-word,1,541,33,keypress
eetOh,2,131,6,inky,CW,test,word,1,788,33,keypress
eetOh,2,171,6,bispy,SPW,test,non-word,1,665,33,keypress
eetOh,2,140,6,reputous,CPW,test,non-word,1,2888,33,keypress
eetOh,4,322,6,licurne,SPW,test,non-word,1,879,33,keypress
eetOh,2,181,6,snore,SW,test,word,1,600,33,keypress
eetOh,2,186,6,yjsrwepci,NW,catch,non-word,1,659,33,keypress
eetOh,4,321,6,normize,CPW,test,non-word,1,825,33,keypress
eetOh,1,98,6,mestaps,SPW,test,non-word,1,1157,33,keypress
eetOh,1,99,6,deafen,CW,test,word,1,841,33,keypress
eetOh,2,182,6,ruuoi,NW,test,non-word,1,588,33,keypress
eetOh,2,173,6,cheddar,SW,test,word,1,659,33,keypress
eetOh,3,228,6,variance,CW,test,word,1,907,33,keypress
eetOh,1,92,6,candidish,CPW,test,non-word,1,1082,33,keypress
eetOh,2,170,6,bascall,SPW,test,non-word,1,626,33,keypress
eetOh,3,222,6,strogs,SPW,test,non-word,1,707,33,keypress
eetOh,2,138,6,fray,SW,test,word,1,600,33,keypress
eetOh,2,184,6,indlifts,SPW,test,non-word,1,615,33,keypress
eetOh,1,61,6,guke,SPW,test,non-word,1,799,33,keypress
eetOh,2,180,6,jtpf,NW,test,non-word,1,586,33,keypress
eetOh,4,320,6,crap,SW,catch,word,1,554,33,keypress
eetOh,2,183,6,pulse,SW,test,word,1,656,33,keypress
eetOh,2,177,6,faithful,CW,test,word,1,529,33,keypress
eetOh,2,176,6,splurge,SW,test,word,1,605,33,keypress
eetOh,1,94,6,lamiasism,SPW,test,non-word,1,1176,33,keypress
eetOh,4,356,6,njgcuh,NW,test,non-word,1,594,33,keypress
eetOh,4,352,6,tosh,SW,test,non-word,0,1116,33,keypress
eetOh,4,355,6,marketity,CPW,test,non-word,1,754,33,keypress
eetOh,4,354,6,ebysed,SPW,test,non-word,1,608,33,keypress
eetOh,3,223,6,wtddsgr,NW,test,non-word,1,515,33,keypress
eetOh,1,63,6,norps,SPW,test,non-word,1,576,33,keypress
eetOh,2,139,6,popper,CW,test,word,1,782,33,keypress
eetOh,1,62,6,lmfuaiph,NW,test,non-word,1,611,33,keypress
eetOh,3,224,6,ugdmuysdhh,NW,catch,non-word,1,531,33,keypress
eetOh,2,178,6,mltii,NW,test,non-word,1,567,33,keypress
eetOh,3,229,6,fleecity,CPW,test,non-word,1,1331,33,keypress
eetOh,2,175,6,perish,SW,test,word,1,558,33,keypress
eetOh,2,185,6,moral,SW,test,word,1,554,33,keypress
eetOh,2,174,6,stinger,CW,test,word,1,597,33,keypress
eetOh,4,357,6,bogey,SW,test,non-word,0,1382,33,keypress
eetOh,3,226,6,atonement,CW,test,word,1,871,33,keypress
eetOh,4,324,6,atsvguo,NW,test,non-word,1,528,33,keypress
eetOh,3,227,6,claply,CPW,test,non-word,1,760,33,keypress
eetOh,1,91,6,cancelish,CPW,test,non-word,1,1010,33,keypress
eetOh,3,225,6,sampler,CW,test,word,1,520,33,keypress
eiBP3,3,233,19,iiiadtmi,NW,test,non-word,1,543,37,keypress
eiBP3,3,258,19,radiance,CW,test,word,1,573,37,keypress
eiBP3,2,181,19,rsgvti,NW,test,non-word,1,495,37,keypress
eiBP3,1,61,19,legalic,CPW,test,non-word,1,1061,37,keypress
eiBP3,4,302,19,boftel,SPW,test,non-word,1,552,37,keypress
eiBP3,3,234,19,maze,SW,test,word,1,517,37,keypress
eiBP3,2,116,19,defeat,SW,test,word,1,587,37,keypress
eiBP3,3,236,19,venous,SW,test,word,1,482,37,keypress
eiBP3,3,259,19,exaltation,CW,test,word,1,2251,37,keypress
eiBP3,4,301,19,sucker,CW,test,word,1,579,37,keypress
eiBP3,1,60,19,ringify,CPW,test,non-word,1,1159,37,keypress
eiBP3,3,300,19,sponge,SW,test,word,1,477,37,keypress
eiBP3,3,231,19,flatness,CW,test,word,1,486,37,keypress
eiBP3,3,268,19,elvish,CW,test,non-word,0,1752,37,keypress
eiBP3,2,182,19,threatary,CPW,test,non-word,1,813,37,keypress
eiBP3,4,311,19,shorty,CW,test,word,1,485,37,keypress
eiBP3,3,272,19,licack,SPW,test,non-word,1,761,37,keypress
eiBP3,3,270,19,enmcmnl,NW,test,non-word,1,597,37,keypress
eiBP3,3,271,19,themp,SPW,test,non-word,1,686,37,keypress
eiBP3,3,291,19,fuex,SPW,test,non-word,1,739,37,keypress
eiBP3,2,135,19,cage,SW,test,word,1,527,37,keypress
eiBP3,1,62,19,swastika,SW,test,word,1,1432,37,keypress
eiBP3,2,190,19,loft,SW,test,word,1,580,37,keypress
eiBP3,4,309,19,longish,CW,test,word,1,1133,37,keypress
eiBP3,1,58,19,folksy,CW,test,word,1,1126,37,keypress
eiBP3,3,257,19,penalized,CW,test,word,1,538,37,keypress
eiBP3,2,178,19,fancyism,CPW,test,non-word,1,759,37,keypress
eiBP3,2,179,19,plungant,CPW,test,non-word,1,603,37,keypress
eiBP3,2,166,19,grindant,CPW,test,word,0,749,37,keypress
eiBP3,2,167,19,earth,SW,catch,word,1,553,37,keypress
eiBP3,3,273,19,howlize,CPW,test,non-word,1,817,37,keypress
eiBP3,2,117,19,ravishity,CPW,test,non-word,1,564,37,keypress
eiBP3,2,118,19,etklhh,NW,test,non-word,1,501,37,keypress
eiBP3,3,235,19,fiddler,CW,test,word,1,532,37,keypress
eiBP3,1,38,19,ehhk,NW,test,non-word,1,536,37,keypress
eiBP3,1,39,19,blandity,CPW,test,non-word,1,2017,37,keypress
eiBP3,3,293,19,appliate,CPW,test,non-word,1,730,37,keypress
eiBP3,2,192,19,wee,SW,test,word,1,710,37,keypress
eiBP3,3,230,19,mocker,CW,test,word,1,578,37,keypress
eiBP3,3,269,19,soberly,CW,test,word,1,841,37,keypress
eiBP3,4,310,19,solidify,CW,test,word,1,557,37,keypress
eiBP3,3,218,19,rentor,CPW,test,non-word,1,1143,37,keypress
eiBP3,2,180,19,employment,CW,test,word,1,616,37,keypress
eiBP3,3,298,19,fielder,CW,test,word,1,722,37,keypress
eiBP3,3,299,19,streamer,CW,test,word,1,469,37,keypress
eiBP3,2,183,19,recent,SW,test,word,1,494,37,keypress
eiBP3,3,290,19,boxy,CW,test,non-word,0,1302,37,keypress
eiBP3,2,172,19,adanka,SPW,test,non-word,1,588,37,keypress
eiBP3,2,136,19,vizier,SW,test,non-word,0,543,37,keypress
eiBP3,4,308,19,lassie,CW,test,word,1,564,37,keypress
eiBP3,2,191,19,rudeness,CW,test,word,1,512,37,keypress
eiBP3,3,256,19,fluffy,CW,test,word,1,736,37,keypress
eiBP3,2,177,19,grodtor,SPW,test,non-word,1,552,37,keypress
eiBP3,3,217,19,ntntt,NW,test,non-word,1,510,37,keypress
eiBP3,2,111,19,radar,SW,test,word,1,530,37,keypress
eiBP3,2,112,19,rye,SW,test,word,1,614,37,keypress
eiBP3,3,232,19,larva,SW,test,word,1,719,37,keypress
eiBP3,2,114,19,plued,SPW,test,non-word,1,706,37,keypress
eiBP3,3,274,19,leader,CW,test,word,1,568,37,keypress
eiBP3,3,275,19,brazenly,CW,test,word,1,854,37,keypress
eiBP3,1,37,19,otkkh,NW,test,non-word,1,620,37,keypress
eiBP3,2,119,19,butterize,CPW,test,non-word,1,831,37,keypress
eiBP3,2,120,19,ignore,SW,test,word,1,632,37,keypress
eiBP3,2,188,19,fish,SW,catch,word,1,483,37,keypress
eiBP3,3,267,19,yfsgtgc,NW,test,non-word,1,591,37,keypress
eiBP3,1,29,19,wimma,SPW,test,non-word,1,792,37,keypress
eiBP3,1,69,19,artillery,SW,test,word,1,633,37,keypress
eiBP3,2,165,19,propriety,SW,test,word,1,1703,37,keypress
eiBP3,3,242,19,heifer,SW,test,word,1,708,37,keypress
eiBP3,3,243,19,iuaerpu,NW,test,non-word,1,539,37,keypress
eiBP3,2,168,19,goon,SW,test,word,1,1230,37,keypress
eiBP3,2,169,19,sphikh,SPW,test,non-word,1,499,37,keypress
eiBP3,2,170,19,tapioca,SW,test,word,1,771,37,keypress
eiBP3,2,171,19,plate,SW,test,word,1,476,37,keypress
eiBP3,4,371,19,bummer,CW,test,word,1,641,37,keypress
eiBP3,2,173,19,spiritual,CW,test,word,1,489,37,keypress
eiBP3,3,292,19,stake,SW,test,word,1,567,37,keypress
eiBP3,3,238,19,injury,CW,test,word,1,1332,37,keypress
eiBP3,2,176,19,loyalty,CW,test,word,1,491,37,keypress
eiBP3,3,252,19,firmly,CW,test,word,1,487,37,keypress
eiBP3,3,253,19,skastle,SPW,test,non-word,1,629,37,keypress
eiBP3,3,254,19,ciemyobh,NW,test,non-word,1,513,37,keypress
eiBP3,3,255,19,wise,SW,test,word,1,464,37,keypress
eiBP3,3,260,19,zucchini,SW,test,word,1,634,37,keypress
eiBP3,3,261,19,mugger,CW,test,word,1,714,37,keypress
eiBP3,3,262,19,nrfnmv,NW,test,non-word,1,511,37,keypress
eiBP3,3,263,19,nrhfiu,NW,test,non-word,1,442,37,keypress
eiBP3,3,264,19,faney,SPW,test,non-word,1,662,37,keypress
eiBP3,4,384,19,dumb,SW,test,word,1,421,37,keypress
eiBP3,4,385,19,interment,CW,test,word,1,2084,37,keypress
eiBP3,2,175,19,rider,CW,test,word,1,644,37,keypress
eiBP3,2,189,19,gourmet,SW,test,word,1,548,37,keypress
eiBP3,1,68,19,defiant,CW,test,word,1,536,37,keypress
eiBP3,3,229,19,cloth,SW,test,word,1,505,37,keypress
eiBP3,1,30,19,diuretic,SW,test,word,1,956,37,keypress
eiBP3,1,31,19,ghfgnrpua,NW,catch,non-word,1,637,37,keypress
eiBP3,1,32,19,tartow,SPW,test,non-word,1,836,37,keypress
eiBP3,1,33,19,uthfkm,NW,test,non-word,1,641,37,keypress
eiBP3,2,115,19,dizziable,CPW,test,non-word,1,821,37,keypress
eiBP3,4,353,19,scrouled,SPW,test,non-word,1,721,37,keypress
eiBP3,4,354,19,remand,SW,test,non-word,0,862,37,keypress
eiBP3,4,397,19,legaler,CPW,test,non-word,1,780,37,keypress
eiBP3,3,276,19,xytk,NW,test,non-word,1,490,37,keypress
eiBP3,3,265,19,legalful,CPW,test,non-word,1,947,37,keypress
eiBP3,3,278,19,fwnstmkhwu,NW,catch,non-word,1,578,37,keypress
eiBP3,3,239,19,job,SW,catch,word,1,886,37,keypress
eiBP3,3,280,19,blarn,SPW,test,non-word,1,781,37,keypress
eiBP3,3,281,19,jaunt,SW,test,non-word,0,695,37,keypress
eiBP3,3,282,19,quaintness,CW,test,word,1,938,37,keypress
eiBP3,3,283,19,kickize,CPW,test,non-word,1,628,37,keypress
eiBP3,3,244,19,sufferize,CPW,test,non-word,1,886,37,keypress
eiBP3,3,245,19,spongy,CW,test,word,1,774,37,keypress
eiBP3,3,246,19,thvdi,NW,test,non-word,1,617,37,keypress
eiBP3,3,247,19,countion,CPW,test,non-word,1,1398,37,keypress
eiBP3,3,288,19,iuvih,NW,test,non-word,1,572,37,keypress
eiBP3,4,372,19,careless,CW,test,word,1,483,37,keypress
eiBP3,4,373,19,balmic,CPW,test,non-word,1,625,37,keypress
eiBP3,3,248,19,srbbsyny,NW,test,non-word,1,503,37,keypress
eiBP3,3,251,19,deceit,SW,test,word,1,861,37,keypress
eiBP3,1,54,19,motherless,CW,test,word,1,861,37,keypress
eiBP3,3,294,19,deacon,SW,test,word,1,786,37,keypress
eiBP3,3,295,19,crophnant,SPW,test,non-word,1,684,37,keypress
eiBP3,3,296,19,dizziless,CPW,test,non-word,1,1954,37,keypress
eiBP3,3,297,19,eoaajoahi,NW,catch,non-word,1,607,37,keypress
eiBP3,1,59,19,panic,SW,test,word,1,765,37,keypress
eiBP3,3,220,19,banishment,CW,test,word,1,831,37,keypress
eiBP3,3,221,19,dbfhlhi,NW,test,non-word,1,549,37,keypress
eiBP3,3,222,19,smasher,CW,test,word,1,487,37,keypress
eiBP3,4,303,19,cincusy,SPW,test,non-word,1,669,37,keypress
eiBP3,4,304,19,uooapoi,NW,test,non-word,1,503,37,keypress
eiBP3,4,305,19,alteymery,SPW,test,non-word,1,718,37,keypress
eiBP3,3,266,19,typt,SPW,test,non-word,1,728,37,keypress
eiBP3,1,28,19,grotesque,SW,test,word,1,896,37,keypress
eiBP3,4,389,19,missus,SW,test,word,1,2356,37,keypress
eiBP3,2,110,19,sturige,SPW,test,non-word,1,590,37,keypress
eiBP3,1,70,19,broach,SW,test,word,1,827,37,keypress
eiBP3,1,71,19,rtlnefa,NW,test,non-word,1,595,37,keypress
eiBP3,4,312,19,idiotic,CW,test,word,1,584,37,keypress
eiBP3,1,34,19,gisachs,SPW,test,non-word,1,642,37,keypress
eiBP3,1,35,19,defyist,CPW,test,non-word,1,739,37,keypress
eiBP3,1,36,19,frigate,SW,test,non-word,0,1159,37,keypress
eiBP3,2,194,19,nuyeknk,NW,test,non-word,1,514,37,keypress
eiBP3,2,195,19,onyaenn,NW,test,non-word,1,470,37,keypress
eiBP3,3,277,19,aaewu,NW,test,non-word,1,638,37,keypress
eiBP3,2,196,19,lessen,CW,test,word,1,846,37,keypress
eiBP3,3,279,19,chipmunk,SW,test,word,1,734,37,keypress
eiBP3,2,199,19,tacticable,CPW,test,non-word,1,654,37,keypress
eiBP3,2,200,19,heedant,CPW,test,non-word,1,519,37,keypress
eiBP3,3,201,19,nfywrndl,NW,test,non-word,1,527,37,keypress
eiBP3,3,202,19,finalist,CW,test,word,1,543,37,keypress
eiBP3,3,284,19,fond,SW,test,word,1,605,37,keypress
eiBP3,3,285,19,vaginic,CPW,test,non-word,1,915,37,keypress
eiBP3,3,286,19,onent,CPW,test,non-word,1,919,37,keypress
eiBP3,3,287,19,nought,SW,test,non-word,0,648,37,keypress
eiBP3,3,208,19,equine,SW,test,non-word,0,1058,37,keypress
eiBP3,3,289,19,workable,CW,test,word,1,996,37,keypress
eiBP3,1,51,19,strikant,CPW,test,non-word,1,974,37,keypress
eiBP3,2,174,19,midst,SW,test,word,1,1163,37,keypress
eiBP3,1,53,19,flaims,SPW,test,non-word,1,1021,37,keypress
eiBP3,3,215,19,thinker,CW,test,word,1,486,37,keypress
eiBP3,3,216,19,tote,SW,test,word,1,657,37,keypress
eiBP3,4,335,19,penalness,CPW,test,non-word,1,1097,37,keypress
eiBP3,4,336,19,lucerne,SW,test,non-word,0,560,37,keypress
eiBP3,4,337,19,flacorgo,SPW,test,non-word,1,556,37,keypress
eiBP3,3,219,19,itvtwsfoh,NW,catch,non-word,1,615,37,keypress
eiBP3,4,379,19,pthfpsl,NW,test,non-word,1,488,37,keypress
eiBP3,4,380,19,ebttz,NW,test,non-word,1,450,37,keypress
eiBP3,4,381,19,scientock,SPW,test,non-word,1,598,37,keypress
eiBP3,3,223,19,otfgi,NW,test,non-word,1,531,37,keypress
eiBP3,3,224,19,when,SW,catch,word,1,521,37,keypress
eiBP3,3,225,19,femur,SW,test,word,1,739,37,keypress
eiBP3,4,306,19,epligue,SPW,test,non-word,1,1948,37,keypress
eiBP3,4,307,19,invokous,CPW,test,non-word,1,559,37,keypress
eiBP3,4,388,19,attention,CW,catch,word,1,664,37,keypress
eiBP3,1,26,19,bearful,CPW,test,non-word,1,1146,37,keypress
eiBP3,4,348,19,afflart,SPW,test,non-word,1,649,37,keypress
eiBP3,4,349,19,larns,SPW,test,non-word,1,828,37,keypress
eiBP3,2,113,19,shameful,CW,test,word,1,505,37,keypress
eiBP3,4,351,19,collite,SPW,test,non-word,1,901,37,keypress
eiBP3,4,352,19,gwcvybea,NW,catch,non-word,1,590,37,keypress
eiBP3,4,395,19,dalliance,CW,test,non-word,0,604,37,keypress
eiBP3,4,396,19,swede,SW,test,non-word,0,660,37,keypress
eiBP3,4,355,19,skeleton,SW,test,word,1,563,37,keypress
eiBP3,4,356,19,gentility,CW,test,non-word,0,1037,37,keypress
eiBP3,3,237,19,relepent,SPW,test,word,0,543,37,keypress
eiBP3,2,121,19,heavenen,CPW,test,non-word,1,956,37,keypress
eiBP3,2,122,19,gusher,CW,test,word,1,882,37,keypress
eiBP3,3,240,19,fee,SW,test,word,1,1101,37,keypress
eiBP3,3,241,19,assessment,CW,test,word,1,758,37,keypress
eiBP3,4,366,19,oyssdsnhh,NW,catch,non-word,1,610,37,keypress
eiBP3,1,2,19,cheep,SW,test,word,1,554,37,keypress
eiBP3,4,367,19,ekttwt,NW,test,non-word,1,502,37,keypress
eiBP3,4,368,19,existent,CW,test,word,1,686,37,keypress
eiBP3,4,369,19,hounen,SPW,test,non-word,1,534,37,keypress
eiBP3,4,370,19,pinkor,CPW,test,non-word,1,559,37,keypress
eiBP3,2,133,19,pulsery,CPW,test,word,0,814,37,keypress
eiBP3,2,134,19,marpy,SPW,test,non-word,1,634,37,keypress
eiBP3,1,8,19,yniwhrr,NW,test,non-word,1,792,37,keypress
eiBP3,4,374,19,coldness,CW,test,word,1,487,37,keypress
eiBP3,3,249,19,cleaver,CW,test,non-word,0,1230,37,keypress
eiBP3,3,250,19,healthish,CPW,test,non-word,1,1949,37,keypress
eiBP3,2,138,19,tripper,CW,test,word,1,1005,37,keypress
eiBP3,2,139,19,ratify,SW,test,word,1,1015,37,keypress
eiBP3,2,140,19,vglvlbo,NW,test,non-word,1,481,37,keypress
eiBP3,4,378,19,mhwtbnmr,NW,test,non-word,1,499,37,keypress
eiBP3,4,338,19,venality,CW,test,non-word,0,793,37,keypress
eiBP3,4,339,19,mercantile,SW,test,non-word,0,976,37,keypress
eiBP3,4,340,19,shockery,CPW,test,word,0,1678,37,keypress
eiBP3,4,382,19,largely,CW,test,word,1,510,37,keypress
eiBP3,4,383,19,blaze,SW,test,word,1,456,37,keypress
eiBP3,1,22,19,sleetless,CPW,test,non-word,1,1287,37,keypress
eiBP3,4,386,19,nimble,SW,test,word,1,916,37,keypress
eiBP3,4,387,19,ytiiuo,NW,test,non-word,1,484,37,keypress
eiBP3,1,67,19,npogfmuwkg,NW,catch,non-word,1,516,37,keypress
eiBP3,3,228,19,miloof,SPW,test,non-word,1,686,37,keypress
eiBP3,4,390,19,vegernatre,SPW,test,non-word,1,616,37,keypress
eiBP3,4,391,19,wettant,CPW,test,non-word,1,478,37,keypress
eiBP3,4,392,19,wary,CW,test,non-word,0,490,37,keypress
eiBP3,4,393,19,trert,SPW,test,non-word,1,976,37,keypress
eiBP3,4,394,19,siftal,CPW,test,non-word,1,775,37,keypress
eiBP3,1,73,19,sizy,CPW,test,non-word,1,831,37,keypress
eiBP3,2,193,19,brush,SW,test,word,1,851,37,keypress
eiBP3,2,157,19,ueywbnftf,NW,catch,non-word,1,578,37,keypress
eiBP3,4,398,19,esrtm,NW,test,non-word,1,481,37,keypress
eiBP3,4,399,19,tirade,SW,test,non-word,0,751,37,keypress
eiBP3,4,400,19,copperless,CPW,test,non-word,1,2027,37,keypress
eiBP3,1,40,19,wrongful,CW,test,word,1,694,37,keypress
eiBP3,1,41,19,armadillo,SW,test,word,1,727,37,keypress
eiBP3,1,42,19,dumbic,CPW,test,non-word,1,657,37,keypress
eiBP3,1,43,19,billowy,CW,test,non-word,0,790,37,keypress
eiBP3,1,44,19,eyvhli,NW,test,non-word,1,594,37,keypress
eiBP3,1,45,19,sermon,SW,test,word,1,627,37,keypress
eiBP3,1,46,19,peerless,CW,test,word,1,1781,37,keypress
eiBP3,1,47,19,spost,SPW,test,non-word,1,1328,37,keypress
eiBP3,1,48,19,dgynlb,NW,test,non-word,1,582,37,keypress
eiBP3,1,49,19,inkment,CPW,test,non-word,1,1770,37,keypress
eiBP3,1,50,19,braffs,SPW,test,non-word,1,745,37,keypress
eiBP3,3,210,19,effact,SPW,test,non-word,1,753,37,keypress
eiBP3,3,211,19,loyter,SPW,test,non-word,1,586,37,keypress
eiBP3,1,52,19,eoakaiii,NW,test,non-word,1,616,37,keypress
eiBP3,3,213,19,cuddleless,CPW,test,non-word,1,1177,37,keypress
eiBP3,1,55,19,tweeter,CW,test,word,1,785,37,keypress
eiBP3,1,56,19,ixhh,NW,test,non-word,1,553,37,keypress
eiBP3,1,57,19,lately,CW,catch,word,1,565,37,keypress
eiBP3,1,96,19,ihtywaea,NW,test,non-word,1,519,37,keypress
eiBP3,1,14,19,perlold,SPW,test,non-word,1,705,37,keypress
eiBP3,1,15,19,leprosy,SW,test,word,1,608,37,keypress
eiBP3,1,16,19,lucid,SW,test,word,1,635,37,keypress
eiBP3,4,341,19,potirt,SPW,test,non-word,1,950,37,keypress
eiBP3,1,63,19,troth,SW,test,non-word,0,1059,37,keypress
eiBP3,1,64,19,nndkc,NW,test,non-word,1,518,37,keypress
eiBP3,1,65,19,candidify,CPW,test,non-word,1,2738,37,keypress
eiBP3,1,66,19,badge,SW,test,word,1,609,37,keypress
eiBP3,3,227,19,pursuer,CW,test,word,1,712,37,keypress
eiBP3,1,25,19,plumber,CW,test,word,1,577,37,keypress
eiBP3,4,347,19,venklion,SPW,test,non-word,1,576,37,keypress
eiBP3,2,108,19,seedate,CPW,test,non-word,1,723,37,keypress
eiBP3,2,150,19,harm,SW,test,word,1,538,37,keypress
eiBP3,4,350,19,rouse,SW,test,non-word,0,644,37,keypress
eiBP3,1,72,19,epbgdb,NW,test,non-word,1,567,37,keypress
eiBP3,2,153,19,seemence,CPW,test,non-word,1,838,37,keypress
eiBP3,2,154,19,butterer,CPW,test,word,0,1538,37,keypress
eiBP3,4,315,19,gadget,SW,test,word,1,668,37,keypress
eiBP3,4,316,19,lwfgudtw,NW,test,non-word,1,563,37,keypress
eiBP3,4,317,19,savise,SPW,test,non-word,1,713,37,keypress
eiBP3,4,318,19,strumpet,SW,test,non-word,0,824,37,keypress
eiBP3,4,319,19,torpetic,SPW,test,non-word,1,688,37,keypress
eiBP3,4,320,19,irptnu,NW,test,non-word,1,439,37,keypress
eiBP3,4,321,19,cheapen,CW,test,word,1,991,37,keypress
eiBP3,4,322,19,diitas,SPW,test,non-word,1,1002,37,keypress
eiBP3,4,323,19,iopql,NW,test,non-word,1,502,37,keypress
eiBP3,3,203,19,priorment,CPW,test,non-word,1,1148,37,keypress
eiBP3,3,204,19,bodior,CPW,test,non-word,1,694,37,keypress
eiBP3,3,205,19,tizzy,SW,test,word,1,1397,37,keypress
eiBP3,3,206,19,murk,SW,test,word,1,1322,37,keypress
eiBP3,3,207,19,ouihsftk,NW,test,non-word,1,484,37,keypress
eiBP3,3,209,19,paunchy,CW,test,non-word,0,833,37,keypress
eiBP3,1,7,19,aclopis,SPW,test,non-word,1,863,37,keypress
eiBP3,2,132,19,beady,CW,test,word,1,1217,37,keypress
eiBP3,3,212,19,ydcsui,NW,test,non-word,1,477,37,keypress
eiBP3,1,10,19,crashous,CPW,test,non-word,1,868,37,keypress
eiBP3,3,214,19,amble,SW,test,non-word,0,1656,37,keypress
eiBP3,4,334,19,armless,CW,test,word,1,841,37,keypress
eiBP3,1,95,19,ringic,CPW,test,non-word,1,753,37,keypress
eiBP3,4,377,19,sleeveless,CW,test,word,1,676,37,keypress
eiBP3,1,13,19,alter,SW,test,word,1,623,37,keypress
eiBP3,1,97,19,indeciare,SPW,test,non-word,1,552,37,keypress
eiBP3,1,98,19,lawful,CW,test,word,1,559,37,keypress
eiBP3,2,141,19,udltwp,NW,test,non-word,1,501,37,keypress
eiBP3,4,342,19,malt,SW,test,word,1,1113,37,keypress
eiBP3,4,343,19,spotty,CW,test,word,1,677,37,keypress
eiBP3,4,344,19,edbo,SPW,test,non-word,1,580,37,keypress
eiBP3,3,226,19,sleeper,CW,test,word,1,566,37,keypress
eiBP3,1,24,19,crucial,SW,test,word,1,728,37,keypress
eiBP3,4,345,19,readily,CW,test,word,1,524,37,keypress
eiBP3,2,148,19,shobs,SPW,test,non-word,1,654,37,keypress
eiBP3,1,27,19,cursmy,SPW,test,non-word,1,934,37,keypress
eiBP3,2,149,19,yetgre,SPW,test,non-word,1,550,37,keypress
eiBP3,2,151,19,houth,SPW,test,non-word,1,570,37,keypress
eiBP3,2,152,19,shifty,CW,test,word,1,868,37,keypress
eiBP3,1,3,19,woofent,CPW,test,non-word,1,732,37,keypress
eiBP3,1,4,19,sickary,CPW,test,non-word,1,813,37,keypress
eiBP3,2,155,19,platery,CPW,test,word,0,2896,37,keypress
eiBP3,2,156,19,cooker,CW,test,word,1,968,37,keypress
eiBP3,2,158,19,zed,SW,test,non-word,0,1548,37,keypress
eiBP3,2,159,19,mindless,CW,test,word,1,921,37,keypress
eiBP3,4,361,19,gas,SW,catch,word,1,611,37,keypress
eiBP3,4,362,19,egyuu,NW,test,non-word,1,544,37,keypress
eiBP3,4,363,19,purify,CW,test,word,1,527,37,keypress
eiBP3,4,364,19,wile,SW,test,non-word,0,786,37,keypress
eiBP3,4,365,19,plumbify,CPW,test,non-word,1,906,37,keypress
eiBP3,1,1,19,bearer,CW,test,non-word,0,1101,37,keypress
