participant_id,age,trial_order,stimulus,response1,response2,response3,response4,response5,response6,response7,response8,response9,response10
399785,46.0,2,joke,gag,pun,punchline,joker,comic,humor,funny,offensive,rude,book
399785,46.0,3,oatmeal,breakfast,porridge,oats,cereal,milk,healthy,filling,hot,toppings,stodge
399785,46.0,4,peaceful,quiet,tranquil,peace,restful,restorative,calm,relaxing,unwind,silent,still
399785,46.0,5,back,front,side,top,bottom,body,trunk,return,reply,respond,support
399785,46.0,6,not,cant,wont,nan,other,rule,warning,risk,warn,deny,refuse
399785,46.0,7,opening,up,entrance,vacancy,new,starting,undoing,unwrapping,position,void,cavern
399785,46.0,8,bird,sparrow,crow,tit,robin,owl,flight,worms,feed,falcon,eagle
399785,46.0,9,loose,flowing,light,unsecure,insecure,free,wild,gone,release,baggy,roomy
399785,46.0,10,year,months,days,time,hours,minutes,seconds,life,birthdays,christmas,date
399785,46.0,11,sunrise,morning,sun,sunshine,yellow,orange,daylight,daytime,rise,start,beginning
399785,46.0,12,snake,reptile,creature,scary,exotic,poisonous,venom,danger,wild,sid,hunter
399785,46.0,13,right,left,direction,wrong,correct,best,hand,side,pass,just,fair
399785,46.0,14,attire,dress,outfit,clothes,clothing,suits,,formal,casual,professional,style
40221,30.0,0,sap,tree,substance,sticky,spring,seasons,plants,fluid,life,liquid,leaves
40221,30.0,1,stocking,tights,socks,christmas,presents,warehouse,supermarket,shelves,hosiery,supplying,replenishing
40221,30.0,2,occupation,task,activity,profession,occupy,job,business,earn,work,living,house
40221,30.0,3,retreat,retire,withdraw,hideaway,back,secluded,relax,vacation,haven,settle,quiet
40221,30.0,4,pad,paper,writing,drawing,art,sanitary,female,house,cushion,tablet,book
40221,30.0,5,relativity,family,related,trust,love,dependency,connection,common,known,shared,fair
40221,30.0,6,braces,dentist,teeth,appliance,hold,clothing,pair,support,wear,unpleasant,uneasy
40221,30.0,7,radiator,heater,electric,gas,metal,storage,warm,bleed,costly,energy,home
40221,30.0,8,oar,row,sweep,pole,post,paddle,sail,marine,propel,boat,cruise
40221,30.0,9,beginner,new,starter,learner,apprentice,school,young,training,fresh,newcomer,shy
40221,30.0,10,pardon,excuse,polite,manners,hearing,repeat,conversation,shock,forgive,sorry,condone
40221,30.0,11,claims,declare,request,apply,help,insurance,benefits,office,department,telephone,accident
40221,30.0,12,salesman,dealer,shopkeeper,business,trader,earning,living,selling,profit,work,income
40221,30.0,13,brake,car,tram,bus,train,bike,slow,stop,halt,wait,repairs
40221,30.0,14,buck,cash,resist,oppose,kick,horse,jump,leap,coin,currency,funds
404725,32.0,0,bark,dog,woof,tree,plant,yap,shout,order,angry,aggressive,wolf
404725,32.0,1,acknowledge,recognise,accept,yes,listen,agree,concentrate,heard,hear,confirmed,military
404725,32.0,2,sales,money,orders,shop,profit,savings,car,price,cost,proposition,usp
404725,32.0,3,switch,console,games,light,change,on,off,alternate,bank,insurance,nintendo
404725,32.0,4,zoo,animals,lion,tiger,expensive,zebra,wildlife,mud,greenery,park,outside
404725,32.0,5,means,tested,angry,describe,understands,horrible,explains,money,result,process,way
404725,32.0,6,modest,money,rich,honest,naked,cover,fair,humble,,adequate,enough
404725,32.0,7,canvass,paint,picture,colour,artist,image,art,blank,paintbrush,white,pencil
404725,32.0,8,scapegoat,escape,mug,lies,blame,dishonest,protect,wrongdoing,mistake,framing,accusation
404725,32.0,9,chapter,book,read,reading,beginnings,fresh,story,start,kindle,restart,video
404725,32.0,10,mosquito,bite,pain,annoying,fly,holidays,blood,infection,bands,spray,pimple
404725,32.0,11,oak,tree,furniture,chair,table,acorn,pine,wood,smell,bed,making
404725,32.0,12,ribs,body,bones,breathing,lungs,human,eating,beef,sauce,blood,break
404725,32.0,13,stand,legs,sore,vertical,concert,tv,book,queue,fall,tall,feet
404725,32.0,14,rodeo,bull,ring,fall,ride,sport,,cowboy,america,experience,cowgirl
406912,38.0,0,potato,vegetable,chips,mash,soil,lazy,grow,sweet,round,dauphinoise,eye
406912,38.0,1,laugh,cry,happy,funny,awkward,joke,play,silly,fun,loud,giggle
406912,38.0,2,aunt,girl,family,uncle,sister,baby,proud,enjoy,play,mum,relative
406912,38.0,3,terrible,horrible,traumatic,bad,good,melancholy,slight,awful,sing,act,performance
406912,38.0,4,anxious,worry,heartbeat,stress,paranoia,sweat,overthink,adrenaline,bad,slow,breathless
406912,38.0,5,pet,cat,dog,rabbit,love,soft,comfort,friendship,fun,cute,cuddly
406912,38.0,6,want,need,object,desire,buy,shopping,money,have,chocolate,cake,love
406912,38.0,7,toilet,seat,wee,poo,illness,flush,unclean,dirty,smelly,water,handle
406912,38.0,8,trousers,clothes,top,shirt,pinstripe,flare,straight,skinny,comfy,warm,jeans
406912,38.0,9,best,great,better,good,top,try,winner,successful,race,smart,money
406912,38.0,10,stuff,thing,objects,clothes,possession,mess,clutter,obsessed,overload,full,want
406912,38.0,11,rifle,search,gun,kill,dangerous,hunt,shoot,bullet,scary,dislike,evil
406912,38.0,12,skinny,thin,anorexic,food,exercise,healthy,unhealthy,slim,fat,perfect,model
406912,38.0,13,silly,funny,unserious,fun,humor,act,friends,family,husband,son,laugh
406912,38.0,14,wet,dry,towel,water,moist,humid,soaking,rain,cold,shiver,dull
410547,24.0,0,clamp,grasp,clutch,woodwork,strength,hold,support,jaw,vice,grip,still
410547,24.0,1,briefcase,holdall,suit,bag,suitcase,office,documents,business,smart,important,influence
410547,24.0,2,onion,garlic,cry,tears,shrek,cut,layers,glass,green,red,crunchy
410547,24.0,3,racket,noise,tennis,nuisance,bother,mob,racketeering,equipment,court,throw,umpire
410547,24.0,4,bulletin,news,board,notice,quick,urgent,update,information,pin,advertisements,clubs
410547,24.0,5,appliance,electrical,useful,kettle,kitchen,home,toaster,fridge,tv,dishwasher,lights
410547,24.0,6,addition,plus,add,sum,extra,add-on,maths,more,complement,lots,higher
410547,24.0,7,squeal,scream,squeak,pig,oink,yell,skirmish,scared,shocked,surprised,loud
410547,24.0,8,blackboard,learning,school,chalk,whiteboard,old,victorian,antiquated,obsolete,teacher,noise
410547,24.0,9,achievement,triumph,accolade,trophy,award,recognition,knowledge,efficiency,milestone,goal,success
410547,24.0,10,builder,carpenter,house,bob,trucks,tradesman,plumber,building,helmet,vest,site
410547,24.0,11,allergy,nan,aversion,susceptible,vulnerable,weakened,immunodeficiency,medication,scratching,tablets,pollen
410547,24.0,12,neighbor,friend,bible,acquaintance,community,neighbourhood,american,simpson,flander,outlast,sugar
410547,24.0,13,psychology,study,brain,thoughts,meaning,psychiatry,freud,ego,cocktail,drugs,treatment
410547,24.0,14,sway,wave,tilt,lean,blow,flimsy,unsteady,wag,unsecured,windy,loose
411204,39.0,0,still,movement,rapid,water,time,calm,peace,lasting,static,stationary,stop
411204,39.0,1,anchor,weight,ship,heavy,safe,steady,drop,sea,seagulls,rope,boat
411204,39.0,2,intake,breath,lungs,stock,bathe,suck,inhale,inwards,motion,meditation,peace
411204,39.0,3,transportation,movement,car,public,business,train,goods,military,country,motion,wheels
411204,39.0,4,unit,item,goods,stock,single,maths,measurement,time,digit,shelf,calculate
411204,39.0,5,zone,area,influence,game,sports,lucid,space,parking,traffic,games,charge
411204,39.0,6,boss,authority,influence,work,money,power,suit,office,desk,confident,competent
411204,39.0,7,mold,fungus,green,grey,fruit,bread,damp,disease,creaking,rotten,old
411204,39.0,8,menthol,mint,cigarettes,breathing,packet,lozenge,lighter,green,advertisement,nose,throat
411204,39.0,9,pole,north,street,tall,lights,hook,ice,fish,flag,barbers,television
411204,39.0,10,score,football,results,glory,sports,nil,striker,goals,table,numbers,fairness
411204,39.0,11,bless,god,sneeze,fortune,mess,you,count,christmas,religion,bible,angel
411204,39.0,12,loyal,company,team,commitment,bonus,payment,scheme,colours,future,past,royal
411204,39.0,13,permission,area,seek,authority,restricted,ask,receive,enter,action,boss,leave
411204,39.0,14,piston,engine,train,steam,movement,whistle,chugging,heat,furnace,pumping,brass
418442,41.0,0,meteor,fire,world,ending,trama,life,space,universe,gendarme,jumping,sky
418442,41.0,1,time,clock,hands,fast,running,watch,smartwatch,chased,limit,timed,speed
418442,41.0,2,soil,earth,mars,wet,moist,lose,loose,toil,fertile,crunch,through
418442,41.0,3,shears,cut,scissors,sharp,blade,fine,beard,haircut,grass,lean,cheater
418442,41.0,4,savior,jesus,rescue,miracle,rise,heaven,believe,waves,bible,singing,praise
418442,41.0,5,tease,sex,women,fitness,ease,please,tea,warm,slick,unfair,happy
418442,41.0,6,stick,wood,beat,plant,thick,thin,broom,pogo,straw,soup,stone
418442,41.0,7,tribute,church,honour,lie,giveaway,tide,broke,why,help,sacrifice,nan
418442,41.0,8,journal,diary,personal,secret,mistake,lies,writing,freedom,creative,live,wonder
418442,41.0,9,technician,technology,iphone,samsung,google,chatting,advancement,poco,data,space,electricity
418442,41.0,10,attach,love,together,fix,meld,mix,join,marriage,bind,wind,finder
418442,41.0,11,survive,live,better,rich,money,careful,hopeful,when,if,,forever
418442,41.0,12,balcony,jackson,beach,baby,relax,greece,wood,rich,peace,overlook,destiny
418442,41.0,13,trombone,annoying,noise,future,wrong,funny,music,smash,find,joker,wonder
418442,41.0,14,sober,drink,alcohol,prayer,better,pain,love,recovery,nan,rush,rum
431222,30.0,0,mussel,sea,shell,ocean,shellfish,clam,blue,french,seafood,wine,beach
431222,30.0,1,toil,trouble,mess,situation,problem,issue,conundrum,shakespeare,bubble,cauldron,witch
431222,30.0,2,perish,rot,mould,old,food,die,death,corpse,cadaver,flesh,fruit
431222,30.0,3,boiled,bubble,water,hot,steam,kettle,pot,oven,vegetable,tea,coffee
431222,30.0,4,pale,skin,white,pastel,foundation,tan,freckles,complexion,nan,ginger,english
431222,30.0,5,under,beneath,below,stack,ground,lower,levels,pile,nan,bury,bunk
431222,30.0,6,atmosphere,air,breath,ambience,feeling,space,ozone,gases,oxygen,stuffy,vibe
431222,30.0,7,twice,two,duo,double,twin,duet,repeat,copy,again,reiterate,drover
431222,30.0,8,checking,correcting,teacher,marking,score,exam,editing,proofreading,tick,audit,monitoring
431222,30.0,9,meter,track,electric,energy,bills,water,levels,numbers,monitoring,monthly,home
431222,30.0,10,oath,promise,vow,court,proclaim,wedding,binding,tied,blood,contract,deed
431222,30.0,11,inflation,rise,bills,money,economics,society,prices,cost,living,payment,shopping
431222,30.0,12,safari,africa,animals,khakis,gun,jeep,tiger,elephant,holiday,hot,landscape
431222,30.0,13,soak,bath,water,bubbles,washing,stain,drench,wet,soggy,drown,overnight
431222,30.0,14,sometimes,often,occasionally,time,repeat,activity,options,casual,choice,appearance,vague
437148,22.0,0,shove,push,barge,shoulder,ram,hands,door,wrestle,angry,disagreement,rude
437148,22.0,1,caffeine,energy,monster,coffee,buzz,focus,quiet,tired,drink,addictive,sleepy
437148,22.0,2,scrap,fight,rubbish,car,hit,punch,tip,angry,paper,food,tussle
437148,22.0,3,say,speak,talk,maybe,something,whatever,conversation,saying,comment,language,loud
437148,22.0,4,sling,shot,arm,cast,injury,carry,shoulder,bag,throw,lob,careless
437148,22.0,5,regret,remorse,guilt,embarrassment,anguish,humiliation,change,growth,sorrow,apology,action
437148,22.0,6,why,how,where,who,when,because,question,reason,answer,curious,frustration
437148,22.0,7,record,video,music,vinyl,tape,proof,memory,song,audio,player,listening
437148,22.0,8,legend,key,genius,professional,idol,description,mentor,respected,distinctive,graph,axes
437148,22.0,9,vote,confidence,parliament,government,congress,agreement,disagree,collective,competitive,challenge,belief
437148,22.0,10,zest,lemon,lime,life,energy,passion,tangy,tasty,enthusiasm,citrus,grater
437148,22.0,11,mammal,horse,dog,whale,cow,human,bird,reptile,fish,bacteria,friend
437148,22.0,12,lightheaded,dizzy,faint,airhead,squeamish,altitude,nosebleed,collapse,weak,nauseous,sick
437148,22.0,13,slay,queen,dragon,knight,slang,winning,girl,fashion,battle,duel,fight
437148,22.0,14,mechanical,engineering,car,aeroplane,train,engine,machine,advantage,torque,assistance,power
44315,25.0,0,lightheaded,faint,ill,hot,scared,tired,floaty,dissociate,balloon,mist,head
44315,25.0,1,scrap,heap,metal,yard,rubbish,man,recycle,car,truck,van,bin
44315,25.0,2,shove,push,fall,mean,shovel,stairs,hit,ouch,pull,hurt,bruise
44315,25.0,3,vote,politics,poll,questionnaire,quiz,rights,policy,yes,no,labour,conservative
44315,25.0,4,say,yes,see,speak,hear,smell,talk,stay,listen,no,sail
44315,25.0,5,regret,sad,mournful,hope,wish,mistake,try,hard,upset,down,wrong
44315,25.0,6,slay,queen,kill,king,stay,blood,cut,head,medieval,punishment,torture
44315,25.0,7,mammal,animal,dog,cat,mouse,human,monkey,antelope,elephant,lion,bird
44315,25.0,8,record,cd,music,sound,listen,player,radio,device,phone,disc,tape
44315,25.0,9,caffeine,coffee,tea,hyper,energy,monster,coke,up,run,sleep,awake
44315,25.0,10,sling,shot,arm,baby,material,stretch,break,pull,ball,hit,game
44315,25.0,11,mechanical,automatic,car,garage,technical,plumbing,electrical,clock,watch,keyboard,type
44315,25.0,12,zest,lemon,orange,lime,tangy,life,salsa,avocado,guacamole,spain,acidic
44315,25.0,13,why,not,wrong,right,question,mystery,what,who,when,where,unknown
44315,25.0,14,legend,league,history,winner,big,major,human,change,different,political,war
444192,49.0,0,peace,quiet,happy,relax,sleep,war,noise,freedom,happiness,friendship,harmony
444192,49.0,1,live,living,experiences,person,hobby,breathing,well,singing,party,happiness,personal
444192,49.0,2,smog,dirty,foggy,smelly,visibility,unhealthy,cloudy,breathing,dark,mucky,industry
444192,49.0,3,adult,male,female,responsible,responsibility,old,grown,tall,experienced,working,family
444192,49.0,4,reflection,thinking,looking,shiny,picture,seeing,reminiscing,talking,happiness,checking,makeup
444192,49.0,5,truth,honesty,lies,noble,proud,belief,false,commendable,correct,responsibility,right
444192,49.0,6,response,answer,discussion,email,talking,reading,reply,good,letter,,report
444192,49.0,7,sex,gender,exciting,pleasurable,great,sensual,loving,exploring,messy,nice,good
444192,49.0,8,wall,brick,boundary,partition,high,strong,paint,perimeter,safe,nice,good
444192,49.0,9,mushroom,fungi,cooked,tasty,nan,healthy,nice,cheap,abundance,grown,wild
444192,49.0,10,vulnerable,scared,frightened,withdrawn,impressionable,emotional,gullible,weak,disabled,difficulties,abused
444192,49.0,11,organ,musical,instrument,happy,noisy,heart,lungs,kidney,liver,songs,band
444192,49.0,12,web,spiders,pretty,annoying,scary,internet,google,ebay,amazon,searching,good
444192,49.0,13,chapel,church,religion,god,married,christening,vicar,building,steeple,prayers,hymns
444192,49.0,14,suede,coat,settee,shoes,cloth,clothes,soft,brown,touch,boots,furniture
447415,68.0,0,peaceful,still,quiet,serene,content,green,restful,comfortable,garden,meditate,prayer
447415,68.0,1,loose,loss,mislay,hidden,decrease,smaller,forfeit,fail,lost,weight,item
447415,68.0,2,snake,long,green,viper,adder,coiled,colourful,poisonous,harness,crushing,fear
447415,68.0,3,back,return,retreat,skeleton,pain,rear,regress,spine,wards,support,alley
447415,68.0,4,nasty,offensive,distasteful,unpleasant,rude,odour,smell,taste,horrible,sour,disagreeable
447415,68.0,5,year,time,months,decade,length,,session,period,new,old,next
447415,68.0,6,bird,canary,singing,robin,feathers,nest,parrot,flying,blackbird,thrush,tit
447415,68.0,7,joke,funny,amusing,dull,sarcastic,dads,old,bad,trick,upset,ending
447415,68.0,8,oatmeal,porridge,flapjacks,crumble,food,biscuits,flour,baking,tasty,instant,cereal
447415,68.0,9,beverage,tea,coffee,drink,fluid,liquid,milk,tot,chocolate,enjoyable,relaxing
447415,68.0,10,sunrise,light,sky,red,clouds,day,new,pink,yellow,sun,rays
447415,68.0,11,attire,clothes,apparel,dress,outfit,costume,trousers,shirt,formal,scarf,skirt
447415,68.0,12,opening,door,gateway,opportunity,inviting,job,invite,gap,space,vista,hole
447415,68.0,13,right,hand,correct,turning,politics,wing,turn,sort,answer,way,justice
447415,68.0,14,not,reject,refuse,unprofitable,unworthy,illegal,different,unhygienic,uninhabitable,inhuman,never
447862,55.0,0,recliner,seat,couch,chair,bed,sunbed,deckchair,armchair,beanbag,inflatable,mattress
447862,55.0,1,blind,roller,venetian,vertical,roman,blackout,vision,nan,night,dark,darkness
447862,55.0,2,triangle,shape,points,angle,hypotenuse,scalene,maths,three,equilateral,flat,draw
447862,55.0,3,pickles,vinegar,onions,gherkins,tasty,salad,sugar,situations,problems,nicknames,cabbage
447862,55.0,4,process,method,rules,think,work,thoughts,absorb,clarify,routine,checklist,sort
447862,55.0,5,cathedral,worship,church,grand,big,singing,religious,architecture,steeple,dogma,idols
447862,55.0,6,spend,time,money,company,hobbies,price,total,spreadsheet,collate,cash,credit
447862,55.0,7,repeat,again,clarify,check,watch,persist,try,echo,reiterate,summary,conclusions
447862,55.0,8,obey,perform,follow,yield,notice,agree,note,adhere,defer,take,heed
447862,55.0,9,messy,untidy,tangled,muddle,shaggy,unkempt,dishevelled,disorderly,stained,undone,abandoned
447862,55.0,10,thought,thinking,process,deep,wondering,contemplating,pondering,searching,deciding,decoding,lamenting
447862,55.0,11,marble,stone,cold,white,veins,small,round,glass,toy,game,pretty
447862,55.0,12,camping,tent,bed,bugs,outside,wild,nature,sky,cold,free,liberty
447862,55.0,13,procedure,process,order,way,operation,manner,method,scheme,work,checklist,plan
447862,55.0,14,vow,promise,agree,declare,solemn,wedding,engage,vouch,guarantee,sure,ensure
