experiment,participant_id,age,trial_order,stimulus,response
open,182868,28.0,64,"Jessica and Giovanna deceived Pascual and Barbara was deceived by Pascual and Laura. In this context, did Laura deceive anyone?",yes
open,182868,28.0,65,"John kissed Mary and Lucy was kissed by Mary. In this context, was John kissed by Mary?",no
open,182868,28.0,66,"Lucy chased Molly and Alice was kissed by Mary. Mary kissed Sarah. In this context, was Mary kissed?",yes
open,189659,50.0,1,"The door is red. In this context, is the door red?",yes
open,189659,50.0,2,"Molly saw Mary hugging John and Molly was hugged by Mary. In this context, did Molly hug John?",no
open,189659,50.0,3,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, was Jack trained?",no
open,189659,50.0,4,"Jessica and Mary were cooked for by Alice. Jessica was cooked for by Samuel and Andrew was cooked for by Mary. In this context, was Mary cooked for?",yes
open,189659,50.0,5,"Bill directed John and Bob was directed by John. John was directed by Bill. In this context, did John direct anyone?",yes
open,189659,50.0,6,"Bill and Alice helped Mary and Mary was helped by Luis and Samuel. In this context, was Samuel helped?",no
open,189659,50.0,7,"John discussed with Ricky and Ricky called Bill. Bill was called by John. In this context, did Bill call Ricky?",no
open,189659,50.0,8,"The door is green. In this context, is the door blue?",no
open,189659,50.0,9,"Elena scolded Molly and Sarah was scolded by Molly. In this context, did Molly scold anyone?",yes
open,189659,50.0,10,"Jessica and Mary were cared for by Alice. Jessica was cared for by Samuel and Andrew was cared for by Mary. In this context, was Mary cared for?",yes
open,189659,50.0,11,"Mary was kissed by Molly and Franck. In this context, was Molly kissed?",yes
open,189659,50.0,12,"Luis leaves Roy and Laura is left by Roy. Roy is kissed by Laura. In this context, was Laura kissed?",yes
open,189659,50.0,13,"The door is green. In this context, is the door blue?",no
open,189659,50.0,14,"Jessica and Mary were cared for by Alice. Jessica was cared for by Samuel and Andrew was cared for by Mary. In this context, was Mary cared for?",yes
open,189659,50.0,15,"Jessica and Mary were cooked for by Alice. Jessica was cooked for by Samuel and Andrew was cooked for by Mary. In this context, was Mary cooked for?",yes
open,189659,50.0,16,"John saw Lucy and Alice was seen by Lucy. Alice saw John. In this context, did Lucy see anyone?",yes
open,189659,50.0,17,"Anne was hugged by Emilio and Jack and Walter was hugged by Franck. In this context, did Emilio hug anyone?",no
open,189659,50.0,18,"Walter emailed Kora and Lucy was emailed by Kora. Kora was emailed by Lucy. In this context, did Kora email anyone?",yes
open,189659,50.0,19,"Bill and Alice helped Mary and Mary was helped by Luis and Samuel. In this context, was Samuel helped?",no
open,189659,50.0,20,"John and Samantha called Mary and Luis was called by Lucy and Mary. In this context, was Lucy called by anyone?",no
open,189659,50.0,21,"Flavia and Jack avoided Mary and Franck was avoided by Lucy and Flavia. In this context, did Franck avoid anyone?",no
open,189659,50.0,22,"Molly saw Mary hugging John and Molly was hugged by Mary. In this context, did Molly hug John?",no
open,189659,50.0,23,"John and Samantha called Mary and Luis was called by Lucy and Mary. In this context, was Lucy called by anyone?",yes
open,189659,50.0,24,"Luis leaves Roy and Laura is left by Roy. Roy is kissed by Laura. In this context, was Laura kissed?",no
open,189659,50.0,25,"Bill and Alice helped Mary and Mary was helped by Luis and Samuel. In this context, was Samuel helped?",no
open,189659,50.0,26,"John saw Lucy and Alice was seen by Lucy. Alice saw John. In this context, did Lucy see anyone?",yes
open,189659,50.0,27,"Jessica and Mary were cared for by Alice. Jessica was cared for by Samuel and Andrew was cared for by Mary. In this context, was Mary cared for?",yes
open,189659,50.0,28,"Paul was helped by Mary and Steve and Anthony was helped by Franck. In this context, did Steve help anyone?",no
open,189659,50.0,29,"John saw Lucy and Alice was seen by Lucy. Lucy saw John. In this context, was Lucy seen?",yes
open,189659,50.0,30,"Paul was helped by Mary and Steve and Anthony was helped by Franck. In this context, did Steve help anyone?",no
open,189659,50.0,31,"John saw Lucy and Alice was seen by Lucy. Lucy saw John. In this context, was Lucy seen?",yes
open,189659,50.0,32,"Anne was hugged by Emilio and Jack and Walter was hugged by Franck. In this context, did Emilio hug anyone?",yes
open,189659,50.0,33,"Mary was kissed by Molly and Franck. In this context, was Molly kissed?",no
open,189659,50.0,34,"Cleo kissed Alice and Alice was kissed by Mary. Cleo and Alice were kissed by Mary. In this context, was Mary kissed?",no
open,189659,50.0,35,"Walter emailed Kora and Lucy was emailed by Kora. Kora was emailed by Lucy. In this context, did Kora email anyone?",yes
open,189659,50.0,36,"Elena scolded Molly and Sarah was scolded by Molly. In this context, did Molly scold anyone?",yes
open,189659,50.0,37,"Luis leaves Roy and Laura is left by Roy. Roy is kissed by Laura. In this context, was Laura kissed?",no
open,189659,50.0,38,"John saw Lucy and Alice was seen by Lucy. Alice saw John. In this context, did Lucy see anyone?",yes
open,189659,50.0,39,"John saw Lucy and Alice was seen by Lucy. Lucy saw John. In this context, was Lucy seen?",yes
open,189659,50.0,40,"Walter emailed Kora and Lucy was emailed by Kora. Kora was emailed by Lucy. In this context, did Kora email anyone?",yes
open,189659,50.0,41,"John discussed with Ricky and Ricky called Bill. Bill was called by John. In this context, did Bill call Ricky?",no
open,189659,50.0,42,"Cleo kissed Alice and Alice was kissed by Mary. Cleo and Alice were kissed by Mary. In this context, was Mary kissed?",yes
open,189659,50.0,43,"Bill directed John and Bob was directed by John. John was directed by Bill. In this context, did John direct anyone?",yes
open,189659,50.0,44,"Pascual and John chased Luis and Luis was chased by Francesco and Bill. In this context, was Pascual chased?",no
open,189659,50.0,45,"Mary was kissed by Molly and Franck. In this context, was Molly kissed?",no
open,189659,50.0,46,"Andrew and Molly were laughed at by Lucy. Smith was laughed at by Samuel and Andrew was laughed at by Molly. In this context, was Andrew laughed at?",yes
open,189659,50.0,47,"Andrew and Molly were laughed at by Lucy. Smith was laughed at by Samuel and Andrew was laughed at by Molly. In this context, was Andrew laughed at?",yes
open,189659,50.0,48,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, was Jack trained?",no
open,189659,50.0,49,"Molly saw Mary hugging John and Molly was hugged by Mary. In this context, did Molly hug John?",no
open,189659,50.0,50,"Anne was hugged by Emilio and Jack and Walter was hugged by Franck. In this context, did Emilio hug anyone?",yes
open,189659,50.0,51,"The door is red. In this context, is the door red?",yes
open,189659,50.0,52,"Elena scolded Molly and Sarah was scolded by Molly. In this context, did Molly scold anyone?",yes
open,189659,50.0,53,"Cleo kissed Alice and Alice was kissed by Mary. Cleo and Alice were kissed by Mary. In this context, was Mary kissed?",no
open,189659,50.0,54,"Flavia and Jack avoided Mary and Franck was avoided by Lucy and Flavia. In this context, did Franck avoid anyone?",no
open,189659,50.0,55,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, was Jack trained?",no
open,189659,50.0,56,"Andrew and Molly were laughed at by Lucy. Smith was laughed at by Samuel and Andrew was laughed at by Molly. In this context, was Andrew laughed at?",yes
open,189659,50.0,57,"Flavia and Jack avoided Mary and Franck was avoided by Lucy and Flavia. In this context, did Franck avoid anyone?",no
open,189659,50.0,58,"Pascual and John chased Luis and Luis was chased by Francesco and Bill. In this context, was Pascual chased?",no
open,189659,50.0,59,"Jessica and Mary were cooked for by Alice. Jessica was cooked for by Samuel and Andrew was cooked for by Mary. In this context, was Mary cooked for?",yes
open,189659,50.0,60,"Bill directed John and Bob was directed by John. John was directed by Bill. In this context, did John direct anyone?",yes
open,189659,50.0,61,"Paul was helped by Mary and Steve and Anthony was helped by Franck. In this context, did Steve help anyone?",yes
open,189659,50.0,62,"John and Samantha called Mary and Luis was called by Lucy and Mary. In this context, was Lucy called by anyone?",yes
open,189659,50.0,63,"The door is green. In this context, is the door blue?",no
open,189659,50.0,64,"Pascual and John chased Luis and Luis was chased by Francesco and Bill. In this context, was Pascual chased?",no
open,189659,50.0,65,"The door is red. In this context, is the door red?",yes
open,189659,50.0,66,"John discussed with Ricky and Ricky called Bill. Bill was called by John. In this context, did Bill call Ricky?",no
open,189738,72.0,1,"Matt punched John and John punched himself too. Molly was kissed by John. In this context, was John kissed?",no
open,189738,72.0,2,"Mary complimented John and Bill was complimented by John. In this context, did John compliment anyone?",yes
open,189738,72.0,3,"Alice calls Flavia and Flavia is called by Molly. Molly is kissed by Alice. In this context, was Molly kissed?",yes
open,189738,72.0,4,"Alice calls Flavia and Flavia is called by Molly. Molly is kissed by Alice. In this context, was Molly kissed?",yes
open,189738,72.0,5,"Bob kissed Donna and Barbara kissed Peter. Donna was hugged by Alice. In this context, was Alice hugged?",no
open,189738,72.0,6,"John laughed at Matt and then laughed at Alice too. Mary was kissed by Nuria. In this context, was Nuria kissed?",no
open,189738,72.0,7,"Jessica and Giovanna deceived Pascual and Barbara was deceived by Pascual and Laura. In this context, did Laura deceive anyone?",yes
open,189738,72.0,8,"John laughed at Matt and then laughed at Alice too. Mary was kissed by Nuria. In this context, was Nuria kissed?",no
open,189738,72.0,9,"John kissed Mary and Lucy was kissed by Mary. In this context, was John kissed by Mary?",no
open,189738,72.0,10,"Jessica and Mary were kissed by Alice. Jessica was kissed by Samuel and Andrew was kissed by Mary. In this context, was Mary kissed?",yes
open,189738,72.0,11,"Francesco wrote to Nuria and John wrote to Irene. Mary was paid by Francesco. In this context, was Francesco paid?",no
open,189738,72.0,12,"Mary complimented John and Bill was complimented by John. In this context, did John compliment anyone?",yes
open,189738,72.0,13,"John laughed at Matt and then laughed at Alice too. Mary was kissed by Nuria. In this context, was Nuria kissed?",no
open,189738,72.0,14,"Jessica and Giovanna deceived Pascual and Barbara was deceived by Pascual and Laura. In this context, did Laura deceive anyone?",yes
open,189738,72.0,15,"The door is red. In this context, is the door red?",yes
open,189738,72.0,16,"John kissed Mary and Lucy was kissed by Mary. In this context, was John kissed by Mary?",no
open,189738,72.0,17,"Jessica and Giovanna deceived Pascual and Barbara was deceived by Pascual and Laura. In this context, did Laura deceive anyone?",yes
open,189738,72.0,18,"Francesco wrote to Nuria and John wrote to Irene. Mary was paid by Francesco. In this context, was Francesco paid?",no
open,189738,72.0,19,"Paul was called by Lucy and Steve and Anthony was called by Franck. In this context, did Steve call anyone?",yes
open,189738,72.0,20,"John kissed Mary and Lucy was kissed by Mary. In this context, was John kissed by Mary?",no
open,189738,72.0,21,"Lucy chased Molly and Alice was kissed by Mary. Mary kissed Sarah. In this context, was Mary kissed?",no
open,189738,72.0,22,"Franck chased Paul and Paul chased Bill. Bill was called by Paul. In this context, was Paul chased?",yes
open,189738,72.0,23,"Alice calls Flavia and Flavia is called by Molly. Molly is kissed by Alice. In this context, was Molly kissed?",yes
open,189738,72.0,24,"Sarah was seen by Molly and Jack and Judith was seen by Sarah. In this context, did Jack see anyone?",yes
open,189738,72.0,25,"The door is green. In this context, is the door blue?",no
open,189738,72.0,26,"Sarah was seen by Molly and Jack and Judith was seen by Sarah. In this context, did Jack see anyone?",yes
open,189738,72.0,27,"Franck read to himself and John read to himself, Anthony and Franck. In this context, was Franck read to?",yes
open,189738,72.0,28,"Lucy chased Molly and Alice was kissed by Mary. Mary kissed Sarah. In this context, was Mary kissed?",no
