participant_id,age,gender,education,handedness,country_of_residence,years_spent_in_countries_of_residence,stimulus,response,rt,rt_measure
bf211a3df38e9c9b5603fa6c85f9b720,38,Male,Secondary,R,Norway Sweden Switzerland,9,"8. Περισσότεροι άντρες έχουν τελειώσει το σχολείο απ’ ό,τι αυτός. More men have finished school than he has.",Correct,3646,keypress
bf211a3df38e9c9b5603fa6c85f9b720,38,Male,Secondary,R,Norway Sweden Switzerland,9,"9. Περισσότεροι άντρες έχουν τελειώσει το λύκειο απ’ ό,τι αυτή. More men have finished high school than she has.",Correct,1790,keypress
bf211a3df38e9c9b5603fa6c85f9b720,38,Male,Secondary,R,Norway Sweden Switzerland,9,"10. Λιγότεροι άνθρωποι έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. Fewer people have finished high school than I have.",Neither,3980,keypress
bf211a3df38e9c9b5603fa6c85f9b720,38,Male,Secondary,R,Norway Sweden Switzerland,9,"11. Περισσότερες φορές πήγα στην Αγγλία απ’ ό,τι στη Γερμανία. More times I visited England than Germany.",Correct,2370,keypress
bf211a3df38e9c9b5603fa6c85f9b720,38,Male,Secondary,R,Norway Sweden Switzerland,9,"12. Περισσότερες φορές τρώω στο γραφείο μου απ’ ό,τι στο σπίτι μου. More times I eat at my office than at my house.",Correct,2659,keypress
bf211a3df38e9c9b5603fa6c85f9b720,38,Male,Secondary,R,Norway Sweden Switzerland,9,"13. Περισσότερες φορές πηγαίνω στο σινεμά απ’ ό,τι στο θέατρο. More times Ι go to the cinema than to the theater.",Correct,2898,keypress
bf211a3df38e9c9b5603fa6c85f9b720,38,Male,Secondary,R,Norway Sweden Switzerland,9,"14. Περισσότερες φορές πηγαίνουμε στη θάλασσα απ’ό,τι στο βουνό. More times we go to the sea than to the mountain.",Correct,2666,keypress
bf211a3df38e9c9b5603fa6c85f9b720,38,Male,Secondary,R,Norway Sweden Switzerland,9,"15. Περισσότερες φορές μαγειρεύω μόνη μου απ’ ό,τι με τους φίλους.",Correct,2289,keypress
bf211a3df38e9c9b5603fa6c85f9b720,38,Male,Secondary,R,Norway Sweden Switzerland,9,16. Το κλειδί εκείνων των συρταριών βρίσκονται στο μαρμάρινο τραπέζι. The key to these cabinets are on the marble table.,Wrong,5213,keypress
bf211a3df38e9c9b5603fa6c85f9b720,38,Male,Secondary,R,Norway Sweden Switzerland,9,17. Η κόρη των δασκάλων της Μαρίνας στέκονται στην αυλή του σχολείου. The daughter of Marina’s teachers are standing in the school yard.,Wrong,4298,keypress
bf211a3df38e9c9b5603fa6c85f9b720,38,Male,Secondary,R,Norway Sweden Switzerland,9,18. To σκυλάκι των παιδιών των γειτόνων μας παίζουν ήσυχα στον κήπο τους. The doggie of our neighbours’ kids are playing quietly in the garden.,Wrong,3262,keypress
bf211a3df38e9c9b5603fa6c85f9b720,38,Male,Secondary,R,Norway Sweden Switzerland,9,19. Η φλόγα των κεριών στα τραπεζάκια του μπαρ τρεμόπαιζαν στο σκοτάδι. The flame of the candles on the tables of the bar were flickering in the darkness.,Correct,3397,keypress
bf211a3df38e9c9b5603fa6c85f9b720,38,Male,Secondary,R,Norway Sweden Switzerland,9,20. Ο θόρυβος από τα τραγούδια των μαθητών μας δεν σταματούν ποτέ. The noise from the songs of our students never end.,Wrong,4282,keypress
bf211a3df38e9c9b5603fa6c85f9b720,38,Male,Secondary,R,Norway Sweden Switzerland,9,21. Τα βιβλία της κόρης του Κωνσταντίνου βρίσκεται στη βιβλιοθήκη. The books of Konstantinos’ daughter is at the library.,Correct,2488,keypress
bf211a3df38e9c9b5603fa6c85f9b720,38,Male,Secondary,R,Norway Sweden Switzerland,9,22. H βαλίτσα των διάσημων τραγουδιστών ξεχάστηκαν μέσα στο ταξί. The suitcase of the famous singers were forgotten in the taxi.,Wrong,4065,keypress
bf211a3df38e9c9b5603fa6c85f9b720,38,Male,Secondary,R,Norway Sweden Switzerland,9,23. Η θήκη εκείνων των φακών επαφής βρίσκονται στο πάνω συρτάρι. The case of these contact lenses are on the top shelf.,Wrong,2793,keypress
bf211a3df38e9c9b5603fa6c85f9b720,38,Male,Secondary,R,Norway Sweden Switzerland,9,24. Οι ηθοποιοί που ο σκηνοθέτης οδηγεί τους ακούει σιωπηλά. The actors that the director guides listens to them silently.,Neither,3745,keypress
bf211a3df38e9c9b5603fa6c85f9b720,38,Male,Secondary,R,Norway Sweden Switzerland,9,25. Οι ποδηλάτες που ο οδηγός βλέπει κάθε Δευτέρα τους χαιρετά. The bicyclists that the driver sees every Monday salutes them.,Neither,5418,keypress
bf211a3df38e9c9b5603fa6c85f9b720,38,Male,Secondary,R,Norway Sweden Switzerland,9,26. Οι μαθητές που ο δάσκαλος απέβαλλε τους έκανε παράπονο. The students that the teacher expelled complained to them.,Wrong,5839,keypress
bf211a3df38e9c9b5603fa6c85f9b720,38,Male,Secondary,R,Norway Sweden Switzerland,9,27. Οι ασθενείς που ο γιατρός κούραρε τους ευχαρίστησε πολύ θερμά. The patients that the doctor cured thanked them profoundly.,Neither,5515,keypress
bf211a3df38e9c9b5603fa6c85f9b720,38,Male,Secondary,R,Norway Sweden Switzerland,9,28. Οι μουσικοί που ο μαέστρος διευθύνει τους ακούει προσεκτικά. The musicians that the maestro conducts listens to them carefully.,Wrong,7761,keypress
bf211a3df38e9c9b5603fa6c85f9b720,38,Male,Secondary,R,Norway Sweden Switzerland,9,29. Οι κολυμβητές που ο προπονητής ανέλαβε πάντα τους ακούει. The swimmers that the trainer took on always listen to them.,Wrong,8865,keypress
bf211a3df38e9c9b5603fa6c85f9b720,38,Male,Secondary,R,Norway Sweden Switzerland,9,30. Οι γραμματείς που ο διευθυντής προσέλαβε τους απογοήτευσε. The secretaries that the director hired disappointed them.,Wrong,5515,keypress
f87dd510509ad3498ee59afbd66f413a,53,Male,Tertiary,R,Norway,26,"1. Περισσότεροι άνθρωποι έχουν πάει στο Λονδίνο απ’ ό,τι εγώ. More people have been to London than I have.",Correct,3466,keypress
f87dd510509ad3498ee59afbd66f413a,53,Male,Tertiary,R,Norway,26,"2. Περισσότεροι άνθρωποι έχουν πάει στο Μιλάνο απ’ ό,τι εσύ. More people have been to Milan than you have.",Correct,3187,keypress
f87dd510509ad3498ee59afbd66f413a,53,Male,Tertiary,R,Norway,26,"3. Περισσότερα αγόρια έχουν πάει στο Παρίσι απ’ ό,τι αυτός. More boys have been to Paris than he has.",Wrong,5614,keypress
f87dd510509ad3498ee59afbd66f413a,53,Male,Tertiary,R,Norway,26,"4. Περισσότερα κορίτσια έχουν πάει στη Στοκχόλμη απ’ ό,τι αυτός. More girls have been to Stockholm than he has.",Correct,3783,keypress
f87dd510509ad3498ee59afbd66f413a,53,Male,Tertiary,R,Norway,26,"5. Λιγότεροι άνθρωποι έχουν πάει στο Βερολίνο απ’ ό,τι εγώ. Fewer people have been to Berlin than I have.",Wrong,10357,keypress
f87dd510509ad3498ee59afbd66f413a,53,Male,Tertiary,R,Norway,26,"6. Περισσότερα παιδιά έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. More kids have finished high school than I have.",Neither,6766,keypress
f87dd510509ad3498ee59afbd66f413a,53,Male,Tertiary,R,Norway,26,"7. Περισσότερα παιδιά έχουν τελειώσει το σχολείο απ’ ό,τι εσύ. More kids have finished school than you have.",Correct,3524,keypress
f87dd510509ad3498ee59afbd66f413a,53,Male,Tertiary,R,Norway,26,"8. Περισσότεροι άντρες έχουν τελειώσει το σχολείο απ’ ό,τι αυτός. More men have finished school than he has.",Correct,2375,keypress
f87dd510509ad3498ee59afbd66f413a,53,Male,Tertiary,R,Norway,26,"9. Περισσότεροι άντρες έχουν τελειώσει το λύκειο απ’ ό,τι αυτή. More men have finished high school than she has.",Neither,5671,keypress
f87dd510509ad3498ee59afbd66f413a,53,Male,Tertiary,R,Norway,26,"10. Λιγότεροι άνθρωποι έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. Fewer people have finished high school than I have.",Wrong,5776,keypress
f87dd510509ad3498ee59afbd66f413a,53,Male,Tertiary,R,Norway,26,"11. Περισσότερες φορές πήγα στην Αγγλία απ’ ό,τι στη Γερμανία. More times I visited England than Germany.",Correct,4546,keypress
f87dd510509ad3498ee59afbd66f413a,53,Male,Tertiary,R,Norway,26,"12. Περισσότερες φορές τρώω στο γραφείο μου απ’ ό,τι στο σπίτι μου. More times I eat at my office than at my house.",Correct,3467,keypress
f87dd510509ad3498ee59afbd66f413a,53,Male,Tertiary,R,Norway,26,"13. Περισσότερες φορές πηγαίνω στο σινεμά απ’ ό,τι στο θέατρο. More times Ι go to the cinema than to the theater.",Correct,3110,keypress
f87dd510509ad3498ee59afbd66f413a,53,Male,Tertiary,R,Norway,26,"14. Περισσότερες φορές πηγαίνουμε στη θάλασσα απ’ό,τι στο βουνό. More times we go to the sea than to the mountain.",Correct,5078,keypress
f87dd510509ad3498ee59afbd66f413a,53,Male,Tertiary,R,Norway,26,"15. Περισσότερες φορές μαγειρεύω μόνη μου απ’ ό,τι με τους φίλους.",Correct,2926,keypress
f87dd510509ad3498ee59afbd66f413a,53,Male,Tertiary,R,Norway,26,16. Το κλειδί εκείνων των συρταριών βρίσκονται στο μαρμάρινο τραπέζι. The key to these cabinets are on the marble table.,Wrong,3204,keypress
f87dd510509ad3498ee59afbd66f413a,53,Male,Tertiary,R,Norway,26,17. Η κόρη των δασκάλων της Μαρίνας στέκονται στην αυλή του σχολείου. The daughter of Marina’s teachers are standing in the school yard.,Wrong,3272,keypress
f87dd510509ad3498ee59afbd66f413a,53,Male,Tertiary,R,Norway,26,18. To σκυλάκι των παιδιών των γειτόνων μας παίζουν ήσυχα στον κήπο τους. The doggie of our neighbours’ kids are playing quietly in the garden.,Wrong,4089,keypress
f87dd510509ad3498ee59afbd66f413a,53,Male,Tertiary,R,Norway,26,19. Η φλόγα των κεριών στα τραπεζάκια του μπαρ τρεμόπαιζαν στο σκοτάδι. The flame of the candles on the tables of the bar were flickering in the darkness.,Wrong,2455,keypress
f87dd510509ad3498ee59afbd66f413a,53,Male,Tertiary,R,Norway,26,20. Ο θόρυβος από τα τραγούδια των μαθητών μας δεν σταματούν ποτέ. The noise from the songs of our students never end.,Wrong,2870,keypress
f87dd510509ad3498ee59afbd66f413a,53,Male,Tertiary,R,Norway,26,21. Τα βιβλία της κόρης του Κωνσταντίνου βρίσκεται στη βιβλιοθήκη. The books of Konstantinos’ daughter is at the library.,Wrong,4166,keypress
f87dd510509ad3498ee59afbd66f413a,53,Male,Tertiary,R,Norway,26,22. H βαλίτσα των διάσημων τραγουδιστών ξεχάστηκαν μέσα στο ταξί. The suitcase of the famous singers were forgotten in the taxi.,Wrong,7110,keypress
f87dd510509ad3498ee59afbd66f413a,53,Male,Tertiary,R,Norway,26,23. Η θήκη εκείνων των φακών επαφής βρίσκονται στο πάνω συρτάρι. The case of these contact lenses are on the top shelf.,Wrong,8434,keypress
f87dd510509ad3498ee59afbd66f413a,53,Male,Tertiary,R,Norway,26,24. Οι ηθοποιοί που ο σκηνοθέτης οδηγεί τους ακούει σιωπηλά. The actors that the director guides listens to them silently.,Wrong,7992,keypress
f87dd510509ad3498ee59afbd66f413a,53,Male,Tertiary,R,Norway,26,25. Οι ποδηλάτες που ο οδηγός βλέπει κάθε Δευτέρα τους χαιρετά. The bicyclists that the driver sees every Monday salutes them.,Wrong,3584,keypress
f87dd510509ad3498ee59afbd66f413a,53,Male,Tertiary,R,Norway,26,26. Οι μαθητές που ο δάσκαλος απέβαλλε τους έκανε παράπονο. The students that the teacher expelled complained to them.,Wrong,5721,keypress
f87dd510509ad3498ee59afbd66f413a,53,Male,Tertiary,R,Norway,26,27. Οι ασθενείς που ο γιατρός κούραρε τους ευχαρίστησε πολύ θερμά. The patients that the doctor cured thanked them profoundly.,Wrong,6629,keypress
f87dd510509ad3498ee59afbd66f413a,53,Male,Tertiary,R,Norway,26,28. Οι μουσικοί που ο μαέστρος διευθύνει τους ακούει προσεκτικά. The musicians that the maestro conducts listens to them carefully.,Wrong,8473,keypress
f87dd510509ad3498ee59afbd66f413a,53,Male,Tertiary,R,Norway,26,29. Οι κολυμβητές που ο προπονητής ανέλαβε πάντα τους ακούει. The swimmers that the trainer took on always listen to them.,Wrong,3870,keypress
f87dd510509ad3498ee59afbd66f413a,53,Male,Tertiary,R,Norway,26,30. Οι γραμματείς που ο διευθυντής προσέλαβε τους απογοήτευσε. The secretaries that the director hired disappointed them.,Wrong,4479,keypress
792a71f8ae9d422819161fb9ad70d40d,41,Male,Tertiary,R,Norway UK,22,"1. Περισσότεροι άνθρωποι έχουν πάει στο Λονδίνο απ’ ό,τι εγώ. More people have been to London than I have.",Wrong,3340,keypress
792a71f8ae9d422819161fb9ad70d40d,41,Male,Tertiary,R,Norway UK,22,"2. Περισσότεροι άνθρωποι έχουν πάει στο Μιλάνο απ’ ό,τι εσύ. More people have been to Milan than you have.",Wrong,4152,keypress
