"participant_id","trial_id","stimulus","response_option_1","response_option_2","response","accuracy","rt","rt_measure"
12,77,"faro","BACINGINEO","LUMITATRO",2,"Correct",1242,"keypress"
12,78,"insulto","BAIALININARLO","OFFENDANTOSO",2,"Correct",1190,"keypress"
12,79,"dentista","IRIBOLENZA","BULICCHIRURA",2,"Correct",2646,"keypress"
12,80,"schiuma","VAPOGELLA","BONSCETTIA",1,"Correct",2218,"keypress"
12,81,"credenza","BONSCETTIA","BEVERCHIETTA",1,"Correct",4420,"keypress"
13,1,"stampo","SPONATENTALISMO","BUCCOLAIANDOLO",1,"Correct",6787,"keypress"
13,2,"mucca","NASCOBILISTA","BOVACCIETTA",2,"Correct",2369,"keypress"
13,3,"sciarpa","GIUBBIATOLA","FRITIENDOLA",1,"Correct",3472,"keypress"
13,4,"comodino","NIDORMIENDOLO","LETTOLETTO",2,"Correct",3021,"keypress"
13,5,"pasta","TECNOLICENZA","COTOLITELLA",1,"Incorrect",5729,"keypress"
13,6,"cranio","NEBBALLIANTO","GROTOPSIANDOLO",2,"Correct",2115,"keypress"
13,7,"brezza","GIUBBIATOLA","NUVOLTANZA",2,"Correct",1641,"keypress"
13,8,"gattino","MORCAVATTICO","BAIALININARLO",1,"Incorrect",2042,"keypress"
13,9,"macello","BOVIACCAMENTO","BAMAGOGO",1,"Correct",3885,"keypress"
13,10,"incentivo","VORICIPANZIO","DÉPLIOTIO",2,"Incorrect",3198,"keypress"
13,11,"attrezzo","PESCHETTORIO","INFETOTERO",2,"Incorrect",1912,"keypress"
13,12,"risata","NUVOLTANZA","GUTONERTITA",2,"Correct",1598,"keypress"
13,13,"patriota","TINFETIOLIA","NASCOBILISTA",2,"Correct",2220,"keypress"
13,14,"benda","SEDINOCA","GUARIOGRANDOLA",2,"Correct",1794,"keypress"
13,15,"malaria","VACIDEMINA","CUOCETTOLA",1,"Correct",1826,"keypress"
13,16,"cesto","BICCORERIANNO","BUCCOLAIANDOLO",1,"Incorrect",2421,"keypress"
13,17,"rinfresco","BICCORERIANNO","FUMACOLIO",2,"Incorrect",2096,"keypress"
13,18,"statua","SOMMIRATOLA","VACIDEMINA",1,"Correct",1571,"keypress"
13,19,"allergia","ATLETINATRICA","TINFETIOLIA",2,"Correct",2179,"keypress"
13,20,"emicrania","ACUFEROIDIA","VAPOGELLA",1,"Correct",3444,"keypress"
13,21,"puntura","VACEFALINA","ILLUMINETTRIA",1,"Correct",1922,"keypress"
13,22,"commedia","SHAKESPEARIA","VESTICELLA",1,"Correct",3619,"keypress"
13,23,"massacro","UCCIDALOSAMENTO","SUPESCITOLO",1,"Correct",1237,"keypress"
13,24,"idolo","BAMAGOGO","GROTOPSIANDOLO",2,"Incorrect",5978,"keypress"
13,25,"pentito","BAMBITORIO","MAFIDAMATO",2,"Correct",1692,"keypress"
13,26,"progresso","CORTECNOLISMO","BOVIACCAMENTO",1,"Correct",2077,"keypress"
13,27,"gonna","ERBACOLATURA","VESTICELLA",2,"Correct",1831,"keypress"
13,28,"credenza","BONSCETTIA","BEVERCHIETTA",2,"Incorrect",1910,"keypress"
13,29,"mensola","MORTUMAZITA","TAPOSTOIONA",2,"Correct",1696,"keypress"
13,30,"bibita","TAPOSTOIONA","BEVERCHIETTA",2,"Correct",1218,"keypress"
13,31,"faro","LUMITATRO","AMAGGIOSCO",1,"Correct",862,"keypress"
13,32,"industria","BULICCHIRURA","TECNOLICENZA",2,"Correct",1428,"keypress"
13,33,"schiuma","CUOCCELA","VAPOGELLA",2,"Correct",2578,"keypress"
13,34,"abbondanza","CAGOGNAZZA","NUTRONATEZZA",2,"Correct",2840,"keypress"
13,35,"tabacco","BACINGINEO","FUMACOLIO",1,"Incorrect",2081,"keypress"
13,36,"crepuscolo","UCCIDALOSAMENTO","NEBBALLIANTO",2,"Correct",2246,"keypress"
13,37,"padella","BONSCETTIA","CUOCETTOLA",2,"Correct",1508,"keypress"
13,38,"giocattolo","OFFENDANTOSO","BAMBITORIO",2,"Correct",1852,"keypress"
13,39,"pentola","SEPOLLAIA","CUOCCELA",2,"Correct",4176,"keypress"
13,40,"poltrona","MAAZELLARIA","DECOMODA",2,"Correct",1596,"keypress"
13,41,"panca","GUTONERTITA","SEDINOCA",2,"Correct",1361,"keypress"
13,42,"pianta","COTOLITELLA","ERBACOLATURA",2,"Correct",1981,"keypress"
13,43,"vaiolo","UFFAMALINALISMO","INFETOTERO",2,"Correct",1794,"keypress"
13,44,"pelliccia","NUTRONATEZZA","BOVISELETTA",2,"Correct",1487,"keypress"
13,45,"pettegolezzo","LUMITATRO","UFFAMALINALISMO",2,"Correct",1376,"keypress"
13,46,"pervertito","SDRASTELLO","BRUFFEMIANDOLO",1,"Incorrect",3410,"keypress"
13,47,"trionfo","TRAVINCIMENTO","SPONATENTALISMO",1,"Correct",1736,"keypress"
13,48,"lampadina","SUONONELLA","ILLUMINETTRIA",2,"Correct",1328,"keypress"
13,49,"dentista","BULICCHIRURA","TOPISEGNATURA",1,"Correct",3750,"keypress"
13,50,"bara","SHAKESPEARIA","SEPOLLAIA",2,"Correct",1077,"keypress"
13,51,"ginnasta","ATLETINATRICA","AFFOGNITURA",1,"Correct",1007,"keypress"
13,52,"carcassa","IRIBOLENZA","BOVETRITOLA",2,"Correct",3339,"keypress"
13,53,"disprezzo","SDEGNATISMO","SCIOCOLTAZIO",1,"Correct",1477,"keypress"
13,54,"fischio","SCIOCOLTAZIO","BAIALININARLO",1,"Correct",1551,"keypress"
13,55,"sentimento","LETTOLETTO","AMANIMARISMO",2,"Correct",1190,"keypress"
13,56,"feccia","ILLUMITINA","CAGOGNAZZA",2,"Correct",954,"keypress"
13,57,"opuscolo","DÉPLIOTIO","GHIOTOSTALMENTO",1,"Correct",1665,"keypress"
13,58,"cucchiaio","BRUFFEMIANDOLO","GRATTUGIENDOLO",2,"Correct",1368,"keypress"
13,59,"gelosia","DECOMODA","GENAMORENZA",2,"Correct",1587,"keypress"
13,60,"melma","AFFOGNITURA","GUARIOGRANDOLA",2,"Incorrect",1193,"keypress"
13,61,"tromba","SUONONELLA","BOVISELETTA",1,"Correct",1520,"keypress"
13,62,"violino","PESCHETTORIO","SUONANELLO",2,"Correct",1119,"keypress"
13,63,"lampada","ILLUMITINA","TIELATILLINA",1,"Correct",1770,"keypress"
13,64,"orchestra","MAAZELLARIA","SOMMIRATOLA",2,"Incorrect",1482,"keypress"
13,65,"cuscino","SDRASTELLO","GRATTUGIENDOLO",1,"Correct",1737,"keypress"
13,66,"insulto","OFFENDANTOSO","TRAVINCIMENTO",2,"Incorrect",778,"keypress"
13,67,"matita","GENAMORENZA","TOPISEGNATURA",2,"Correct",1622,"keypress"
13,68,"scarafaggio","POZZETALITO","MORCAVATTICO",2,"Correct",2400,"keypress"
13,69,"serbatoio","VORICIPANZIO","POZZETALITO",2,"Correct",3557,"keypress"
13,70,"squalo","SUONANELLO","SUPESCITOLO",1,"Incorrect",516,"keypress"
13,71,"scodella","ACUFEROIDIA","FRITIENDOLA",2,"Correct",1288,"keypress"
13,72,"collera","IRIBOLENZA","BOVACCIETTA",2,"Incorrect",733,"keypress"
13,73,"lussuria","PECCANNIA","VACEFALINA",1,"Correct",616,"keypress"
13,74,"caramella","TIELATILLINA","BOVETRITOLA",1,"Correct",1533,"keypress"
13,75,"insetto","AMANIMARISMO","NIDORMIENDOLO",2,"Correct",1044,"keypress"
13,76,"agonia","MORTUMAZITA","PECCANNIA",2,"Incorrect",1446,"keypress"
13,77,"fascino","AMAGGIOSCO","TETRUCCIERICO",1,"Correct",2120,"keypress"
13,78,"manichino","TETRUCCIERICO","SDEGNATISMO",2,"Incorrect",4840,"keypress"
13,79,"fungo","GHIOTOSTALMENTO","POSPICCIOLO",1,"Correct",267,"keypress"
13,80,"terrazzo","POSPICCIOLO","CORTECNOLISMO",1,"Correct",4920,"keypress"
13,81,"capezzolo","MAFIDAMATO","BACINGINEO",2,"Correct",248,"keypress"
14,1,"incentivo","VORICIPANZIO","MORCAVATTICO",1,"Correct",2296,"keypress"
14,2,"rinfresco","NEBBALLIANTO","BICCORERIANNO",1,"Incorrect",2977,"keypress"
14,3,"fascino","BACINGINEO","AMAGGIOSCO",2,"Correct",1830,"keypress"
14,4,"fischio","POSPICCIOLO","SCIOCOLTAZIO",2,"Correct",1881,"keypress"
14,5,"caramella","TIELATILLINA","ILLUMITINA",1,"Correct",1691,"keypress"
14,6,"lampada","ILLUMITINA","VAPOGELLA",1,"Correct",1361,"keypress"
14,7,"bara","SEPOLLAIA","NUTRONATEZZA",1,"Correct",1189,"keypress"
14,8,"panca","SEDINOCA","NUVOLTANZA",1,"Correct",927,"keypress"
14,9,"feccia","CAGOGNAZZA","TAPOSTOIONA",1,"Correct",1264,"keypress"
14,10,"progresso","CORTECNOLISMO","GRATTUGIENDOLO",1,"Correct",2212,"keypress"
14,11,"macello","BOVIACCAMENTO","AMANIMARISMO",1,"Correct",2144,"keypress"
14,12,"scarafaggio","AMAGGIOSCO","MORCAVATTICO",2,"Correct",1761,"keypress"
14,13,"allergia","SHAKESPEARIA","TINFETIOLIA",2,"Correct",1360,"keypress"
14,14,"abbondanza","SEDINOCA","NUTRONATEZZA",2,"Correct",1545,"keypress"
14,15,"commedia","BOVISELETTA","SHAKESPEARIA",2,"Correct",1328,"keypress"
14,16,"emicrania","FRITIENDOLA","ACUFEROIDIA",2,"Correct",1717,"keypress"
14,17,"mucca","GENAMORENZA","BOVACCIETTA",1,"Incorrect",1170,"keypress"
14,18,"pianta","MAAZELLARIA","ERBACOLATURA",2,"Correct",1790,"keypress"
14,19,"attrezzo","PESCHETTORIO","BRUFFEMIANDOLO",1,"Correct",1888,"keypress"
14,20,"benda","ACUFEROIDIA","GUARIOGRANDOLA",2,"Correct",2737,"keypress"
14,21,"pervertito","BRUFFEMIANDOLO","UFFAMALINALISMO",1,"Correct",2876,"keypress"
14,22,"lussuria","PECCANNIA","BEVERCHIETTA",1,"Correct",2687,"keypress"
14,23,"fungo","GHIOTOSTALMENTO","TRAVINCIMENTO",1,"Correct",3059,"keypress"
14,24,"matita","TOPISEGNATURA","IRIBOLENZA",1,"Correct",1386,"keypress"
14,25,"opuscolo","DÉPLIOTIO","GHIOTOSTALMENTO",1,"Correct",1250,"keypress"
14,26,"serbatoio","POZZETALITO","BAMAGOGO",1,"Correct",1306,"keypress"
14,27,"pentito","GROTOPSIANDOLO","MAFIDAMATO",2,"Correct",1309,"keypress"
14,28,"melma","VACEFALINA","AFFOGNITURA",1,"Incorrect",1312,"keypress"
14,29,"pelliccia","BOVISELETTA","SUONONELLA",1,"Correct",2851,"keypress"
14,30,"gattino","SPONATENTALISMO","BAIALININARLO",1,"Incorrect",2265,"keypress"
14,31,"stampo","SPONATENTALISMO","CORTECNOLISMO",2,"Incorrect",2331,"keypress"
14,32,"disprezzo","SDEGNATISMO","VORICIPANZIO",1,"Correct",1334,"keypress"
14,33,"dentista","BONSCETTIA","BULICCHIRURA",2,"Correct",1757,"keypress"
14,34,"sentimento","AMANIMARISMO","UCCIDALOSAMENTO",2,"Incorrect",1857,"keypress"
14,35,"carcassa","CUOCCELA","BOVETRITOLA",2,"Correct",1988,"keypress"
14,36,"scodella","FRITIENDOLA","DECOMODA",1,"Correct",1951,"keypress"
14,37,"insetto","NIDORMIENDOLO","SCIOCOLTAZIO",1,"Correct",1672,"keypress"
14,38,"violino","SUONANELLO","MAFIDAMATO",1,"Correct",1133,"keypress"
14,39,"puntura","VACEFALINA","PECCANNIA",1,"Correct",1565,"keypress"
14,40,"statua","VESTICELLA","SOMMIRATOLA",1,"Incorrect",1813,"keypress"
14,41,"cesto","FUMACOLIO","BUCCOLAIANDOLO",1,"Incorrect",2347,"keypress"
14,42,"bibita","BEVERCHIETTA","TOPISEGNATURA",1,"Correct",979,"keypress"
14,43,"massacro","BAMBITORIO","UCCIDALOSAMENTO",2,"Correct",1333,"keypress"
14,44,"gonna","SOMMIRATOLA","VESTICELLA",2,"Correct",1664,"keypress"
14,45,"pettegolezzo","UFFAMALINALISMO","OFFENDANTOSO",2,"Incorrect",2235,"keypress"
14,46,"squalo","NIDORMIENDOLO","SUPESCITOLO",2,"Correct",1719,"keypress"
14,47,"ginnasta","ATLETINATRICA","GIUBBIATOLA",1,"Correct",944,"keypress"
14,48,"gelosia","GENAMORENZA","ILLUMINETTRIA",1,"Correct",1929,"keypress"
14,49,"risata","GUTONERTITA","VACIDEMINA",1,"Correct",1145,"keypress"
14,50,"cucchiaio","INFETOTERO","GRATTUGIENDOLO",2,"Correct",1722,"keypress"
14,51,"faro","SDEGNATISMO","LUMITATRO",2,"Correct",1390,"keypress"
14,52,"vaiolo","INFETOTERO","TETRUCCIERICO",2,"Incorrect",1677,"keypress"
14,53,"comodino","PESCHETTORIO","LETTOLETTO",2,"Correct",3040,"keypress"
14,54,"lampadina","ILLUMINETTRIA","CUOCETTOLA",1,"Correct",1188,"keypress"
14,55,"giocattolo","BICCORERIANNO","BAMBITORIO",2,"Correct",1684,"keypress"
14,56,"malaria","MORTUMAZITA","VACIDEMINA",2,"Correct",1460,"keypress"
14,57,"terrazzo","LUMITATRO","POSPICCIOLO",1,"Incorrect",1334,"keypress"
14,58,"mensola","TAPOSTOIONA","TIELATILLINA",1,"Correct",2311,"keypress"
14,59,"cuscino","SDRASTELLO","SUPESCITOLO",1,"Correct",2212,"keypress"
14,60,"patriota","NASCOBILISTA","ATLETINATRICA",2,"Incorrect",2068,"keypress"
14,61,"pentola","BOVACCIETTA","CUOCCELA",2,"Correct",1518,"keypress"
14,62,"cranio","BUCCOLAIANDOLO","GROTOPSIANDOLO",1,"Incorrect",1782,"keypress"
14,63,"manichino","LETTOLETTO","TETRUCCIERICO",2,"Correct",1506,"keypress"
14,64,"sciarpa","SEPOLLAIA","GIUBBIATOLA",2,"Correct",1618,"keypress"
14,65,"idolo","BAMAGOGO","POZZETALITO",2,"Incorrect",2199,"keypress"
14,66,"credenza","BONSCETTIA","ERBACOLATURA",1,"Correct",1859,"keypress"
14,67,"tromba","SUONONELLA","NASCOBILISTA",1,"Correct",2678,"keypress"
14,68,"agonia","MORTUMAZITA","TECNOLICENZA",1,"Correct",1260,"keypress"
14,69,"capezzolo","BACINGINEO","SUONANELLO",1,"Correct",2439,"keypress"
14,70,"trionfo","TRAVINCIMENTO","DÉPLIOTIO",1,"Correct",1160,"keypress"
14,71,"brezza","NUVOLTANZA","CAGOGNAZZA",1,"Correct",1468,"keypress"
14,72,"schiuma","VAPOGELLA","AFFOGNITURA",2,"Incorrect",1830,"keypress"
14,73,"orchestra","COTOLITELLA","MAAZELLARIA",2,"Correct",2647,"keypress"
14,74,"padella","TINFETIOLIA","CUOCETTOLA",1,"Incorrect",1206,"keypress"
14,75,"pasta","GUARIOGRANDOLA","COTOLITELLA",1,"Incorrect",5189,"keypress"
14,76,"crepuscolo","BOVIACCAMENTO","NEBBALLIANTO",2,"Correct",1623,"keypress"
14,77,"insulto","BAIALININARLO","OFFENDANTOSO",2,"Correct",1826,"keypress"
14,78,"collera","BOVETRITOLA","IRIBOLENZA",2,"Correct",2582,"keypress"
14,79,"tabacco","FUMACOLIO","SDRASTELLO",1,"Correct",1604,"keypress"
14,80,"poltrona","DECOMODA","BULICCHIRURA",1,"Correct",1287,"keypress"
14,81,"industria","TECNOLICENZA","GUTONERTITA",1,"Correct",3381,"keypress"
15,1,"massacro","FUMACOLIO","UCCIDALOSAMENTO",2,"Correct",6238,"keypress"
15,2,"pentola","VAPOGELLA","CUOCCELA",1,"Incorrect",5306,"keypress"
15,3,"comodino","LETTOLETTO","BICCORERIANNO",2,"Incorrect",5175,"keypress"
15,4,"cuscino","SDRASTELLO","BAIALININARLO",1,"Correct",3996,"keypress"
15,5,"pasta","COTOLITELLA","SHAKESPEARIA",1,"Correct",3574,"keypress"
15,6,"benda","BONSCETTIA","GUARIOGRANDOLA",1,"Incorrect",4265,"keypress"
15,7,"crepuscolo","BACINGINEO","NEBBALLIANTO",2,"Correct",2413,"keypress"
15,8,"faro","SDRASTELLO","LUMITATRO",2,"Correct",1906,"keypress"
15,9,"industria","TECNOLICENZA","SEPOLLAIA",1,"Correct",2283,"keypress"
15,10,"insetto","NIDORMIENDOLO","BUCCOLAIANDOLO",2,"Incorrect",2927,"keypress"
15,11,"dentista","BULICCHIRURA","ERBACOLATURA",1,"Correct",4039,"keypress"
15,12,"terrazzo","POSPICCIOLO","AMANIMARISMO",1,"Correct",2241,"keypress"
15,13,"statua","SOMMIRATOLA","TAPOSTOIONA",2,"Incorrect",1943,"keypress"
15,14,"poltrona","DECOMODA","ACUFEROIDIA",1,"Correct",2199,"keypress"
15,15,"ginnasta","ATLETINATRICA","MAAZELLARIA",1,"Correct",3113,"keypress"
15,16,"scarafaggio","MORCAVATTICO","BAMBITORIO",1,"Correct",2878,"keypress"
15,17,"lampadina","ILLUMINETTRIA","COTOLITELLA",1,"Correct",1965,"keypress"
15,18,"bara","SUONONELLA","SEPOLLAIA",2,"Correct",2206,"keypress"
15,19,"progresso","POZZETALITO","CORTECNOLISMO",2,"Correct",2213,"keypress"
15,20,"sentimento","AMANIMARISMO","BAMAGOGO",1,"Correct",2223,"keypress"
15,21,"lampada","BOVETRITOLA","ILLUMITINA",2,"Correct",1514,"keypress"
15,22,"melma","GIUBBIATOLA","AFFOGNITURA",2,"Correct",2388,"keypress"
15,23,"risata","GUTONERTITA","CUOCETTOLA",1,"Correct",1971,"keypress"
15,24,"lussuria","PECCANNIA","GUTONERTITA",1,"Correct",1746,"keypress"
15,25,"schiuma","FRITIENDOLA","VAPOGELLA",2,"Correct",2258,"keypress"
15,26,"gonna","ATLETINATRICA","VESTICELLA",2,"Correct",1898,"keypress"
15,27,"emicrania","NUTRONATEZZA","ACUFEROIDIA",1,"Incorrect",2906,"keypress"
15,28,"fungo","GHIOTOSTALMENTO","NEBBALLIANTO",2,"Incorrect",1893,"keypress"
15,29,"patriota","NASCOBILISTA","ILLUMITINA",1,"Correct",2355,"keypress"
15,30,"allergia","MORTUMAZITA","TINFETIOLIA",2,"Correct",2177,"keypress"
15,31,"commedia","NUVOLTANZA","SHAKESPEARIA",1,"Incorrect",3707,"keypress"
15,32,"pervertito","BRUFFEMIANDOLO","LETTOLETTO",1,"Correct",2767,"keypress"
15,33,"gattino","SUONANELLO","BAIALININARLO",1,"Incorrect",4160,"keypress"
15,34,"fascino","AMAGGIOSCO","SCIOCOLTAZIO",1,"Correct",2796,"keypress"
15,35,"mucca","NASCOBILISTA","BOVACCIETTA",2,"Correct",1517,"keypress"
15,36,"collera","VACEFALINA","IRIBOLENZA",2,"Correct",1796,"keypress"
15,37,"macello","INFETOTERO","BOVIACCAMENTO",2,"Correct",3214,"keypress"
15,38,"disprezzo","GRATTUGIENDOLO","SDEGNATISMO",2,"Correct",1961,"keypress"
15,39,"sciarpa","GIUBBIATOLA","SOMMIRATOLA",1,"Correct",4754,"keypress"
15,40,"cranio","GROTOPSIANDOLO","CORTECNOLISMO",1,"Correct",2176,"keypress"
15,41,"scodella","BULICCHIRURA","FRITIENDOLA",1,"Incorrect",2663,"keypress"
15,42,"feccia","CAGOGNAZZA","VESTICELLA",1,"Correct",2339,"keypress"
15,43,"cucchiaio","GROTOPSIANDOLO","GRATTUGIENDOLO",1,"Incorrect",3784,"keypress"
15,44,"pettegolezzo","OFFENDANTOSO","UFFAMALINALISMO",2,"Correct",3959,"keypress"
15,45,"gelosia","GENAMORENZA","GUARIOGRANDOLA",1,"Correct",1948,"keypress"
15,46,"tabacco","VORICIPANZIO","FUMACOLIO",2,"Correct",1697,"keypress"
15,47,"vaiolo","INFETOTERO","SPONATENTALISMO",1,"Correct",1397,"keypress"
15,48,"carcassa","BOVETRITOLA","SEDINOCA",2,"Incorrect",1994,"keypress"
15,49,"credenza","TIELATILLINA","BONSCETTIA",1,"Incorrect",2094,"keypress"
15,50,"bibita","BEVERCHIETTA","TECNOLICENZA",1,"Correct",1217,"keypress"
15,51,"panca","SEDINOCA","ILLUMINETTRIA",1,"Correct",1223,"keypress"
15,52,"mensola","TAPOSTOIONA","BEVERCHIETTA",1,"Correct",1693,"keypress"
15,53,"matita","TOPISEGNATURA","TINFETIOLIA",1,"Correct",1485,"keypress"
15,54,"manichino","TETRUCCIERICO","SDEGNATISMO",1,"Correct",1868,"keypress"
15,55,"fischio","SCIOCOLTAZIO","PESCHETTORIO",1,"Correct",2661,"keypress"
15,56,"caramella","TIELATILLINA","CUOCCELA",1,"Correct",2539,"keypress"
15,57,"agonia","VACIDEMINA","MORTUMAZITA",2,"Correct",4486,"keypress"
15,58,"puntura","VACEFALINA","DECOMODA",1,"Correct",1616,"keypress"
15,59,"orchestra","AFFOGNITURA","MAAZELLARIA",2,"Correct",2970,"keypress"
15,60,"padella","PECCANNIA","CUOCETTOLA",2,"Correct",1688,"keypress"
15,61,"trionfo","TRAVINCIMENTO","MORCAVATTICO",1,"Correct",1792,"keypress"
15,62,"idolo","BAMAGOGO","TRAVINCIMENTO",1,"Correct",1682,"keypress"
15,63,"abbondanza","NUTRONATEZZA","IRIBOLENZA",1,"Correct",1277,"keypress"
15,64,"pianta","BOVISELETTA","ERBACOLATURA",2,"Correct",2912,"keypress"
15,65,"capezzolo","MAFIDAMATO","BACINGINEO",2,"Correct",1762,"keypress"
15,66,"tromba","GENAMORENZA","SUONONELLA",2,"Correct",1639,"keypress"
15,67,"stampo","GHIOTOSTALMENTO","SPONATENTALISMO",1,"Incorrect",2531,"keypress"
15,68,"malaria","VACIDEMINA","BOVACCIETTA",1,"Correct",1194,"keypress"
15,69,"pentito","UCCIDALOSAMENTO","MAFIDAMATO",2,"Correct",2047,"keypress"
15,70,"giocattolo","BAMBITORIO","LUMITATRO",1,"Correct",1739,"keypress"
15,71,"serbatoio","POZZETALITO","AMAGGIOSCO",1,"Correct",2021,"keypress"
15,72,"cesto","BUCCOLAIANDOLO","TETRUCCIERICO",1,"Correct",1870,"keypress"
15,73,"pelliccia","TOPISEGNATURA","BOVISELETTA",2,"Correct",3054,"keypress"
15,74,"rinfresco","SUPESCITOLO","BICCORERIANNO",2,"Correct",1919,"keypress"
15,75,"squalo","BRUFFEMIANDOLO","SUPESCITOLO",2,"Correct",1860,"keypress"
15,76,"opuscolo","NIDORMIENDOLO","DÉPLIOTIO",2,"Correct",1715,"keypress"
15,77,"attrezzo","UFFAMALINALISMO","PESCHETTORIO",2,"Correct",2435,"keypress"
15,78,"violino","SUONANELLO","BOVIACCAMENTO",1,"Correct",1791,"keypress"
15,79,"brezza","CAGOGNAZZA","NUVOLTANZA",2,"Correct",1616,"keypress"
15,80,"insulto","OFFENDANTOSO","POSPICCIOLO",1,"Correct",1122,"keypress"
15,81,"incentivo","VORICIPANZIO","DÉPLIOTIO",1,"Correct",2517,"keypress"
16,1,"melma","AFFOGNITURA","IRIBOLENZA",1,"Correct",2529,"keypress"
16,2,"cesto","BUCCOLAIANDOLO","BAMBITORIO",2,"Incorrect",5046,"keypress"
16,3,"insetto","NIDORMIENDOLO","SUONANELLO",2,"Incorrect",11703,"keypress"
16,4,"trionfo","GRATTUGIENDOLO","TRAVINCIMENTO",2,"Correct",7370,"keypress"
16,5,"massacro","BICCORERIANNO","UCCIDALOSAMENTO",2,"Correct",13879,"keypress"
16,6,"insulto","OFFENDANTOSO","SCIOCOLTAZIO",1,"Correct",5843,"keypress"
16,7,"giocattolo","INFETOTERO","BAMBITORIO",2,"Correct",9863,"keypress"
16,9,"crepuscolo","NEBBALLIANTO","CORTECNOLISMO",2,"Incorrect",7217,"keypress"
16,10,"cucchiaio","SUPESCITOLO","GRATTUGIENDOLO",1,"Incorrect",2966,"keypress"
16,11,"violino","SUONANELLO","AMAGGIOSCO",1,"Correct",4319,"keypress"
16,12,"carcassa","BOVETRITOLA","BOVACCIETTA",2,"Incorrect",7174,"keypress"
16,13,"squalo","NEBBALLIANTO","SUPESCITOLO",2,"Correct",2769,"keypress"
16,14,"feccia","CAGOGNAZZA","BOVISELETTA",1,"Correct",4935,"keypress"
16,15,"matita","GENAMORENZA","TOPISEGNATURA",2,"Correct",7457,"keypress"
16,16,"gelosia","GENAMORENZA","NUVOLTANZA",1,"Correct",5474,"keypress"
16,17,"bibita","ILLUMINETTRIA","BEVERCHIETTA",2,"Correct",11813,"keypress"
16,18,"mensola","SEDINOCA","TAPOSTOIONA",2,"Correct",3100,"keypress"
16,19,"faro","LUMITATRO","MAFIDAMATO",1,"Correct",5995,"keypress"
16,20,"padella","FRITIENDOLA","CUOCETTOLA",1,"Incorrect",5705,"keypress"
16,21,"gonna","VESTICELLA","ILLUMITINA",1,"Correct",1597,"keypress"
16,22,"panca","ERBACOLATURA","SEDINOCA",1,"Incorrect",1957,"keypress"
16,23,"tromba","SUONONELLA","VESTICELLA",1,"Correct",1631,"keypress"
16,24,"poltrona","DECOMODA","SUONONELLA",1,"Correct",1586,"keypress"
16,25,"caramella","TIELATILLINA","NASCOBILISTA",1,"Correct",5718,"keypress"
16,26,"industria","TINFETIOLIA","TECNOLICENZA",2,"Correct",8044,"keypress"
16,27,"serbatoio","AMANIMARISMO","POZZETALITO",2,"Correct",2808,"keypress"
16,28,"mucca","GUARIOGRANDOLA","BOVACCIETTA",1,"Incorrect",8408,"keypress"
16,29,"terrazzo","POSPICCIOLO","UFFAMALINALISMO",1,"Correct",3828,"keypress"
16,30,"abbondanza","NUTRONATEZZA","BULICCHIRURA",1,"Correct",2762,"keypress"
16,31,"brezza","VACEFALINA","NUVOLTANZA",1,"Incorrect",3927,"keypress"
16,32,"lussuria","VAPOGELLA","PECCANNIA",2,"Correct",6242,"keypress"
16,33,"lampadina","COTOLITELLA","ILLUMINETTRIA",2,"Correct",4232,"keypress"
16,34,"rinfresco","BICCORERIANNO","GHIOTOSTALMENTO",2,"Incorrect",7049,"keypress"
16,35,"dentista","SOMMIRATOLA","BULICCHIRURA",1,"Incorrect",11408,"keypress"
16,36,"agonia","AFFOGNITURA","MORTUMAZITA",2,"Correct",2369,"keypress"
16,37,"pelliccia","BOVISELETTA","SHAKESPEARIA",1,"Correct",3905,"keypress"
16,38,"pervertito","DÉPLIOTIO","BRUFFEMIANDOLO",1,"Incorrect",6656,"keypress"
16,39,"patriota","NASCOBILISTA","TIELATILLINA",1,"Correct",5477,"keypress"
16,40,"credenza","BONSCETTIA","ACUFEROIDIA",1,"Correct",4325,"keypress"
16,41,"vaiolo","SDEGNATISMO","INFETOTERO",2,"Correct",2318,"keypress"
16,42,"opuscolo","DÉPLIOTIO","LUMITATRO",1,"Correct",5384,"keypress"
16,43,"puntura","VACEFALINA","BONSCETTIA",1,"Correct",4442,"keypress"
16,44,"incentivo","BAIALININARLO","VORICIPANZIO",2,"Correct",6200,"keypress"
16,45,"pentito","MAFIDAMATO","NIDORMIENDOLO",1,"Correct",3748,"keypress"
16,46,"disprezzo","SDEGNATISMO","SDRASTELLO",1,"Correct",1897,"keypress"
16,47,"cuscino","SDRASTELLO","FUMACOLIO",1,"Correct",2230,"keypress"
16,48,"fascino","BRUFFEMIANDOLO","AMAGGIOSCO",2,"Correct",3179,"keypress"
16,49,"bara","TECNOLICENZA","SEPOLLAIA",2,"Correct",5511,"keypress"
16,50,"commedia","SHAKESPEARIA","PECCANNIA",1,"Correct",2500,"keypress"
16,51,"scarafaggio","MORCAVATTICO","VORICIPANZIO",1,"Correct",15742,"keypress"
16,52,"fungo","PESCHETTORIO","GHIOTOSTALMENTO",2,"Correct",7177,"keypress"
16,53,"collera","TOPISEGNATURA","IRIBOLENZA",2,"Correct",3542,"keypress"
16,54,"fischio","GROTOPSIANDOLO","SCIOCOLTAZIO",2,"Correct",4961,"keypress"
16,55,"macello","BACINGINEO","BOVIACCAMENTO",2,"Correct",5255,"keypress"
