"participant_id","trial_order","stimulus","response_option_1","response_option_2","response","accuracy","rt","rt_measure"
12,31,"specchio libro","NARAMPICOLO","RABELLIMENTO",2,"Correct",5284,"keypress"
12,32,"torta giacca","GIUBBITINA","CAPPETTELLA",1,"Incorrect",3154,"keypress"
12,33,"prato albero","CERBOSCELLO","SUONACARIO",1,"Correct",1957,"keypress"
12,34,"roccia piazza","PALCAVERIA","GIUBBIATINA",1,"Correct",2435,"keypress"
12,35,"piazza insalata","BANCOTTINA","FRIGLIANZA",2,"Incorrect",2343,"keypress"
12,36,"giacca piazza","IDRANGIA","CAMATINCIA",2,"Correct",3019,"keypress"
12,37,"giacca tenda","GIUBBITINA","POZZONELLA",1,"Correct",2850,"keypress"
12,38,"torta piazza","CINCOTTELLA","GOCCOTTELLA",1,"Correct",2843,"keypress"
12,39,"insalata tenda","CLIETTONDOLA","FRIGLIANZA",1,"Incorrect",3132,"keypress"
12,40,"insalata giacca","GIUBBIATURA","VESTINETTA",2,"Correct",3039,"keypress"
12,41,"violino specchio","VISUONDOLO","GRAMINELLO",2,"Incorrect",3221,"keypress"
12,42,"specchio albero","SDRAIARELLO","SRADINELLO",2,"Correct",3437,"keypress"
12,43,"acqua finestra","POZZONELLA","MURANTURIA",1,"Correct",2152,"keypress"
12,44,"bambola roccia","LAVESCIA","COSTRELLINA",2,"Correct",3029,"keypress"
12,45,"martello libro","ROCCERIOLO","PICATTOLO",1,"Incorrect",2135,"keypress"
12,46,"martello violino","SPURIALLIO","SUONACARIO",2,"Correct",3497,"keypress"
12,47,"roccia acqua","CAPPETTELLA","IDRACIOLA",2,"Correct",2201,"keypress"
12,48,"prato violino","SUONANELLO","SGUARELLIO",2,"Incorrect",3754,"keypress"
12,49,"acqua tenda","BANCOTTINA","POZZANELLA",2,"Correct",2012,"keypress"
12,50,"violino vaso","ARMORICELLO","ROSCESCOLO",1,"Correct",3980,"keypress"
12,51,"finestra roccia","MURICATTOLA","ERRACIOLINA",2,"Incorrect",3350,"keypress"
12,52,"violino tramonto","FIORECCIANDOLO","SUONANNARIO",2,"Correct",2750,"keypress"
12,53,"acqua scarpa","PALCAVERIA","IDRATOLANA",2,"Correct",2113,"keypress"
12,54,"scarpa finestra","COSTRELLINA","CLICCATTOLA",1,"Incorrect",3154,"keypress"
12,55,"fazzoletto specchio","SGUARELLIO","CERBOSCELLO",1,"Correct",2797,"keypress"
12,56,"torta finestra","POLIETTOLA","SDRAIATURA",1,"Correct",2696,"keypress"
12,57,"tramonto libro","LUMERSTERSIMO","RABELLIMENTO",1,"Correct",2931,"keypress"
12,58,"albero violino","SEDINOCCIO","MUSTONCELLO",2,"Correct",2032,"keypress"
12,59,"tenda roccia","IMMONTURA","BANDINAIA",2,"Incorrect",2941,"keypress"
12,60,"vaso libro","FIORISITOLO","FIONCOLIOLO",1,"Correct",3196,"keypress"
12,61,"tenda scarpa","SDRAIATURA","GIAPRIATOLA",2,"Incorrect",7908,"keypress"
12,62,"libro violino","FIOCOSCRIO","SUONISCRIO",2,"Correct",5000,"keypress"
12,63,"piazza acqua","IDRATOLANA","POZZETTERIA",1,"Incorrect",2450,"keypress"
12,64,"tavolo violino","MUSTONCELLO","SUONCOLLO",1,"Incorrect",2608,"keypress"
12,65,"prato martello","RAPALINCIO","PICATTOLO",2,"Incorrect",2061,"keypress"
12,66,"insalata camera","COTTOLIOLIA","TERNOTELLA",1,"Correct",2233,"keypress"
12,67,"torta acqua","CLICCATTOLA","GOCCOTTELLA",2,"Correct",1768,"keypress"
12,68,"prato fazzoletto","SDRANGOLIO","FIOTTINO",2,"Correct",2276,"keypress"
12,69,"tavolo tramonto","SDRAIOLIO","FIORISITOLO",1,"Correct",2279,"keypress"
12,70,"camera acqua","IDRACIOLA","IDRANDINA",1,"Incorrect",3332,"keypress"
12,71,"tavolo fazzoletto","FIORINELLO","SEDINOCCIO",1,"Incorrect",1945,"keypress"
12,72,"prato tavolo","FIORICELLO","SDRAIARELLO",1,"Incorrect",2812,"keypress"
12,73,"roccia torta","GHIANCIOLA","CAMATINCIA",1,"Correct",1913,"keypress"
12,74,"libro prato","FIOCOSCRIO","VISUONDOLO",2,"Incorrect",2405,"keypress"
12,75,"fazzoletto albero","ARMORICELLO","FIORECCIANDOLO",1,"Incorrect",3802,"keypress"
12,76,"camera finestra","VESTOLETTA","APRIATTOLA",2,"Correct",2803,"keypress"
12,77,"finestra giacca","SICCOTTELLA","CLIETTONDOLA",2,"Correct",2197,"keypress"
12,78,"scarpa camera","RETTIELLIA","GHIANCIOLA",1,"Correct",3507,"keypress"
12,79,"camera torta","SICCOTTELA","APRIATTOLA",2,"Incorrect",5618,"keypress"
12,80,"tavolo muro","CIGOLITELLO","RAPALINCIO",2,"Incorrect",2498,"keypress"
12,81,"insalata torta","FRICOTTELA","CLIETTOLA",2,"Incorrect",4179,"keypress"
13,1,"torta bambola","SENDINAIA","CENSARELLINA",2,"Correct",6208,"keypress"
13,2,"torta roccia","COSTRELLINA","GHIANCIOLA",1,"Incorrect",5113,"keypress"
13,3,"tenda insalata","CAPPETTELLA","FRIGLIANZA",2,"Correct",6492,"keypress"
13,4,"vaso martello","FIONCOLIOLO","ROCCERIOLO",2,"Correct",4781,"keypress"
13,5,"piazza insalata","GOCCOTTELLA","BANCOTTINA",2,"Correct",5720,"keypress"
13,6,"vaso violino","ARMORICELLO","SPURIALLIO",1,"Correct",4519,"keypress"
13,7,"violino tavolo","SUONCOLLO","SDRAIARELLO",1,"Correct",4890,"keypress"
13,8,"libro martello","RAPALINCIO","PICATTOLO",1,"Incorrect",3309,"keypress"
13,9,"libro prato","FIORARIOLO","FIOCOSCRIO",1,"Incorrect",3817,"keypress"
13,10,"scarpa torta","PANCOTTELLA","POZZANELLA",1,"Correct",2963,"keypress"
13,11,"acqua tenda","POZZANELLA","GIAPRIATOLA",2,"Incorrect",3320,"keypress"
13,12,"insalata finestra","CLIETTOLA","SDRANZIA",2,"Incorrect",2975,"keypress"
13,13,"tenda finestra","IDRANGIA","TERNOTELLA",2,"Correct",1819,"keypress"
13,14,"piazza tenda","BANDINAIA","MURANTURIA",2,"Incorrect",2365,"keypress"
13,15,"camera acqua","IDRANDINA","SICCOTTELA",1,"Correct",3047,"keypress"
13,16,"specchio violino","VISUONDOLO","SUONANELLO",2,"Incorrect",1587,"keypress"
13,17,"finestra camera","APRIATTOLA","IDRATOLANA",1,"Correct",2078,"keypress"
13,18,"violino martello","SUONACARIO","CROIETTOLO",2,"Incorrect",2856,"keypress"
13,19,"piazza giacca","CAMATINCIA","MURICATTOLA",1,"Correct",1922,"keypress"
13,20,"insalata torta","GHIANCIOLA","FRICOTTELA",2,"Correct",1546,"keypress"
13,21,"muro specchio","SDRAIOLIO","CROIETTOLO",1,"Incorrect",2198,"keypress"
13,22,"finestra scarpa","IMMONTURA","CLICCATTOLA",1,"Incorrect",2626,"keypress"
13,23,"tavolo fazzoletto","SUONACARIO","SEDINOCCIO",2,"Correct",2522,"keypress"
13,24,"camera giacca","GIUBBIATINA","SICCOTTELLA",1,"Correct",1485,"keypress"
13,25,"tenda torta","ERRACIOLINA","SICCOTTELLA",2,"Correct",2505,"keypress"
13,26,"martello specchio","GRAMINELLO","SPALENTOLO",2,"Correct",1897,"keypress"
13,27,"piazza acqua","POZZETTERIA","GIUBBIATINA",1,"Correct",1936,"keypress"
13,28,"finestra torta","POLIETTOLA","VESTOLETTA",2,"Incorrect",1753,"keypress"
13,29,"albero tavolo","NARAMPICOLO","PARTONCELLO",1,"Incorrect",3706,"keypress"
13,30,"prato albero","SEDINOCCIO","CERBOSCELLO",2,"Correct",5332,"keypress"
13,31,"tavolo vaso","SPALENTOLO","GRAMINELLO",2,"Correct",5986,"keypress"
13,32,"violino prato","SUONANELLO","CIGOLITELLO",1,"Correct",1845,"keypress"
13,33,"acqua roccia","POLIETTOLA","IDRACIOLA",2,"Correct",1456,"keypress"
13,34,"finestra piazza","GIAPRIATOLA","RETTIELLIA",1,"Correct",1463,"keypress"
13,35,"finestra acqua","POZZONELLA","APRIATTOLA",1,"Correct",1879,"keypress"
13,36,"camera insalata","BANCOTTINA","COTTOLIOLIA",1,"Incorrect",3295,"keypress"
13,37,"scarpa giacca","GIUBBIATURA","PALCAVERIA",1,"Correct",2022,"keypress"
13,38,"piazza torta","CINCOTTELLA","BANDINAIA",1,"Correct",1995,"keypress"
13,39,"violino tramonto","SUONANNARIO","FIORINELLO",2,"Incorrect",4048,"keypress"
13,40,"giacca torta","SDRAIATURA","CAPPETTELLA",1,"Incorrect",1725,"keypress"
13,41,"albero specchio","SRADINELLO","SUONCOLLO",1,"Correct",2834,"keypress"
13,42,"tenda scarpa","SDRAIATURA","COTTOLIOLIA",2,"Incorrect",5584,"keypress"
13,43,"tenda camera","VESTINETTA","SDRANZIA",2,"Correct",4497,"keypress"
13,44,"insalata giacca","VESTINETTA","CENSARELLINA",1,"Correct",4731,"keypress"
13,45,"torta camera","SICCOTTELA","TERNOTELLA",1,"Correct",4927,"keypress"
13,46,"specchio prato","MUSTONCELLO","SPURIALLIO",1,"Incorrect",2607,"keypress"
13,47,"acqua giacca","ARMONTURIA","LAVESCIA",2,"Correct",1554,"keypress"
13,48,"tramonto tavolo","SDRAIOLIO","CERBOSCELLO",2,"Incorrect",1642,"keypress"
13,49,"acqua insalata","LAVESCIA","IDRANGIA",2,"Correct",3135,"keypress"
13,50,"camera roccia","CAMATINCIA","ARMONTURIA",1,"Incorrect",4163,"keypress"
13,51,"martello prato","RAPALINCIO","FIOCOSCRIO",2,"Incorrect",2765,"keypress"
13,52,"piazza roccia","PALCAVERIA","IDRACIOLA",2,"Incorrect",2184,"keypress"
13,53,"specchio fazzoletto","SGUARELLIO","ARMORICELLO",1,"Correct",2810,"keypress"
13,54,"giacca bambola","VESTOLETTA","POZZETTERIA",1,"Correct",2279,"keypress"
13,55,"fazzoletto albero","ROSCESCOLO","FIORECCIANDOLO",1,"Incorrect",4758,"keypress"
13,56,"prato vaso","FIONCOLIOLO","LUMERSTERSIMO",2,"Incorrect",5022,"keypress"
13,57,"vaso fazzoletto","FIORECCIANDOLO","FIORINELLO",2,"Correct",2224,"keypress"
13,58,"roccia finestra","FRICOTTELA","MURICATTOLA",2,"Correct",4151,"keypress"
13,59,"tramonto albero","ROSCESCOLO","PARTONCELLO",1,"Correct",1834,"keypress"
13,60,"libro albero","PICATTOLO","NARAMPICOLO",1,"Incorrect",3362,"keypress"
13,61,"scarpa acqua","IDRANDINA","IDRATOLANA",2,"Correct",4099,"keypress"
13,62,"camera scarpa","CLICCATTOLA","RETTIELLIA",1,"Incorrect",3114,"keypress"
13,63,"roccia scarpa","CLIETTOLA","MURANTURIA",2,"Correct",4094,"keypress"
13,64,"vaso albero","FIORICELLO","FIORISITOLO",1,"Correct",3109,"keypress"
13,65,"bambola roccia","COSTRELLINA","CLIETTONDOLA",2,"Incorrect",2641,"keypress"
13,66,"finestra giacca","POZZONELLA","CLIETTONDOLA",1,"Incorrect",4563,"keypress"
13,67,"tramonto vaso","FIORARIOLO","SGUARELLIO",1,"Correct",1350,"keypress"
13,68,"tenda roccia","CINCOTTELLA","IMMONTURA",2,"Correct",2887,"keypress"
13,69,"specchio libro","SUONANNARIO","RABELLIMENTO",2,"Correct",3806,"keypress"
13,70,"tavolo prato","SDRAIARELLO","RABELLIMENTO",1,"Correct",2912,"keypress"
13,71,"tenda giacca","GIUBBIATURA","GIUBBITINA",1,"Incorrect",2260,"keypress"
13,72,"piazza camera","SENDINAIA","PANCOTTELLA",1,"Correct",3247,"keypress"
13,73,"vaso libro","FIORISITOLO","SDRANGOLIO",1,"Correct",2806,"keypress"
13,74,"libro tramonto","LUMERSTERSIMO","SRADINELLO",1,"Correct",2916,"keypress"
13,75,"albero violino","FIOTTINO","MUSTONCELLO",2,"Correct",1895,"keypress"
13,76,"violino libro","SUONISCRIO","FIORICELLO",1,"Correct",4585,"keypress"
13,77,"prato fazzoletto","FIOTTINO","SUONISCRIO",1,"Correct",2153,"keypress"
13,78,"roccia insalata","ERRACIOLINA","FRIGLIANZA",2,"Incorrect",4211,"keypress"
13,79,"muro tavolo","CIGOLITELLO","VISUONDOLO",1,"Correct",5606,"keypress"
13,80,"specchio tavolo","SDRANGOLIO","ROCCERIOLO",1,"Correct",4072,"keypress"
13,81,"torta acqua","GIUBBITINA","GOCCOTTELLA",2,"Correct",2846,"keypress"
14,1,"tavolo specchio","SRADINELLO","SDRANGOLIO",2,"Correct",6025,"keypress"
14,2,"bambola torta","CLICCATTOLA","CENSARELLINA",1,"Incorrect",4415,"keypress"
14,3,"violino tavolo","SUONCOLLO","SGUARELLIO",1,"Correct",2503,"keypress"
14,4,"prato martello","ARMORICELLO","RAPALINCIO",1,"Incorrect",3307,"keypress"
14,5,"libro prato","SDRAIARELLO","FIOCOSCRIO",2,"Correct",3752,"keypress"
14,6,"insalata tenda","POZZANELLA","FRIGLIANZA",2,"Correct",5452,"keypress"
14,7,"roccia scarpa","MURANTURIA","SICCOTTELA",1,"Correct",6150,"keypress"
14,8,"scarpa torta","SENDINAIA","PANCOTTELLA",2,"Correct",2121,"keypress"
14,9,"insalata camera","MURANTURIA","COTTOLIOLIA",2,"Correct",4741,"keypress"
14,10,"albero libro","NARAMPICOLO","CROIETTOLO",1,"Correct",4488,"keypress"
14,11,"tenda finestra","GIUBBIATURA","TERNOTELLA",1,"Incorrect",4764,"keypress"
14,12,"giacca camera","GIUBBIATINA","CINCOTTELLA",2,"Incorrect",2523,"keypress"
14,13,"violino prato","VISUONDOLO","SUONANELLO",2,"Correct",6092,"keypress"
14,14,"roccia camera","SDRANZIA","ARMONTURIA",2,"Correct",3477,"keypress"
14,15,"specchio albero","GRAMINELLO","SRADINELLO",2,"Correct",3861,"keypress"
14,16,"tavolo albero","PARTONCELLO","MUSTONCELLO",2,"Incorrect",5527,"keypress"
14,17,"scarpa tenda","MURICATTOLA","SDRAIATURA",2,"Correct",2844,"keypress"
14,18,"acqua giacca","LAVESCIA","FRICOTTELA",1,"Correct",2631,"keypress"
14,19,"tramonto violino","SUONANNARIO","SUONCOLLO",1,"Correct",2519,"keypress"
14,20,"scarpa finestra","CLICCATTOLA","FRIGLIANZA",2,"Incorrect",4131,"keypress"
14,21,"piazza torta","CINCOTTELLA","VESTINETTA",1,"Correct",5004,"keypress"
14,22,"tavolo tramonto","FIORARIOLO","SDRAIOLIO",2,"Correct",3038,"keypress"
14,23,"libro tramonto","SPURIALLIO","LUMERSTERSIMO",2,"Correct",3973,"keypress"
14,24,"finestra piazza","GIAPRIATOLA","CLIETTONDOLA",2,"Incorrect",3924,"keypress"
14,25,"piazza tenda","BANDINAIA","VESTOLETTA",1,"Correct",3235,"keypress"
14,26,"acqua torta","GOCCOTTELLA","CAPPETTELLA",1,"Correct",4108,"keypress"
14,27,"martello vaso","ROCCERIOLO","ROSCESCOLO",1,"Correct",3142,"keypress"
14,28,"camera scarpa","CAMATINCIA","RETTIELLIA",1,"Incorrect",4184,"keypress"
14,29,"insalata roccia","GOCCOTTELLA","ERRACIOLINA",2,"Correct",4928,"keypress"
14,30,"acqua camera","IDRANDINA","ARMONTURIA",1,"Correct",3530,"keypress"
14,31,"roccia torta","APRIATTOLA","GHIANCIOLA",1,"Incorrect",5028,"keypress"
14,32,"tavolo vaso","SUONACARIO","GRAMINELLO",2,"Correct",2548,"keypress"
14,33,"vaso libro","FIORISITOLO","NARAMPICOLO",1,"Correct",2807,"keypress"
14,34,"acqua finestra","PALCAVERIA","POZZONELLA",2,"Correct",2387,"keypress"
14,35,"roccia finestra","ERRACIOLINA","MURICATTOLA",2,"Correct",2691,"keypress"
14,36,"vaso albero","FIORICELLO","SDRAIOLIO",1,"Correct",2557,"keypress"
14,37,"roccia bambola","BANCOTTINA","COSTRELLINA",1,"Incorrect",5915,"keypress"
14,38,"libro martello","PICATTOLO","FIORISITOLO",2,"Incorrect",2238,"keypress"
14,39,"prato fazzoletto","FIOTTINO","SUONISCRIO",1,"Correct",3194,"keypress"
14,40,"camera torta","SICCOTTELA","PANCOTTELLA",2,"Incorrect",4234,"keypress"
14,41,"albero violino","FIOTTINO","MUSTONCELLO",1,"Incorrect",3025,"keypress"
14,42,"acqua insalata","IDRANGIA","LAVESCIA",1,"Correct",1498,"keypress"
14,43,"giacca tenda","GIUBBITINA","RETTIELLIA",1,"Correct",1795,"keypress"
14,44,"violino martello","RAPALINCIO","SUONACARIO",2,"Correct",1721,"keypress"
14,45,"specchio prato","SPURIALLIO","SUONANNARIO",2,"Incorrect",2172,"keypress"
14,46,"tavolo muro","FIONCOLIOLO","CIGOLITELLO",2,"Correct",3824,"keypress"
14,47,"vaso violino","ARMORICELLO","RABELLIMENTO",1,"Correct",2239,"keypress"
14,48,"camera piazza","IDRATOLANA","SENDINAIA",2,"Correct",2778,"keypress"
14,49,"fazzoletto specchio","SGUARELLIO","LUMERSTERSIMO",1,"Correct",2210,"keypress"
14,50,"tenda camera","SDRANZIA","COTTOLIOLIA",1,"Correct",1552,"keypress"
14,51,"finestra insalata","CLIETTOLA","GIUBBIATINA",1,"Correct",2553,"keypress"
14,52,"acqua tenda","SDRAIATURA","POZZANELLA",2,"Correct",1951,"keypress"
14,53,"piazza giacca","IDRANDINA","CAMATINCIA",1,"Incorrect",1606,"keypress"
14,54,"tenda roccia","IMMONTURA","BANDINAIA",2,"Incorrect",3092,"keypress"
14,55,"finestra giacca","CENSARELLINA","CLIETTONDOLA",1,"Incorrect",2154,"keypress"
14,56,"fazzoletto tavolo","SEDINOCCIO","CERBOSCELLO",1,"Correct",3568,"keypress"
14,57,"scarpa acqua","POZZONELLA","IDRATOLANA",2,"Correct",4952,"keypress"
14,58,"acqua piazza","CLIETTOLA","POZZETTERIA",2,"Correct",1840,"keypress"
14,59,"bambola giacca","COSTRELLINA","VESTOLETTA",2,"Correct",4399,"keypress"
14,60,"albero fazzoletto","ROCCERIOLO","FIORECCIANDOLO",1,"Incorrect",3739,"keypress"
14,61,"insalata piazza","BANCOTTINA","IMMONTURA",1,"Correct",2919,"keypress"
14,62,"acqua roccia","IDRACIOLA","POZZETTERIA",1,"Correct",3694,"keypress"
14,63,"torta finestra","TERNOTELLA","POLIETTOLA",1,"Incorrect",3454,"keypress"
14,64,"specchio martello","SPALENTOLO","SDRANGOLIO",2,"Incorrect",3883,"keypress"
14,65,"tramonto vaso","FIORARIOLO","SUONANELLO",1,"Correct",3825,"keypress"
14,66,"piazza roccia","GIUBBITINA","PALCAVERIA",1,"Incorrect",3704,"keypress"
14,67,"fazzoletto vaso","FIORINELLO","FIOCOSCRIO",2,"Incorrect",4661,"keypress"
14,68,"giacca scarpa","GIUBBIATURA","SICCOTTELLA",1,"Correct",2171,"keypress"
14,69,"torta giacca","IDRACIOLA","CAPPETTELLA",1,"Incorrect",3008,"keypress"
14,70,"specchio muro","CROIETTOLO","PARTONCELLO",1,"Correct",2772,"keypress"
14,71,"finestra camera","APRIATTOLA","GIAPRIATOLA",1,"Correct",2339,"keypress"
14,72,"giacca insalata","IDRANGIA","VESTINETTA",2,"Correct",3071,"keypress"
14,73,"insalata torta","POLIETTOLA","FRICOTTELA",2,"Correct",1923,"keypress"
14,74,"prato albero","PICATTOLO","CERBOSCELLO",2,"Correct",1799,"keypress"
14,75,"specchio libro","RABELLIMENTO","FIORINELLO",2,"Incorrect",1867,"keypress"
14,76,"libro violino","SUONISCRIO","SEDINOCCIO",1,"Correct",1953,"keypress"
14,77,"torta tenda","GHIANCIOLA","SICCOTTELLA",2,"Correct",4347,"keypress"
14,78,"vaso prato","FIONCOLIOLO","FIORICELLO",2,"Incorrect",2192,"keypress"
14,79,"prato tavolo","SDRAIARELLO","SPALENTOLO",1,"Correct",3076,"keypress"
14,80,"tramonto albero","ROSCESCOLO","FIORECCIANDOLO",2,"Incorrect",1975,"keypress"
14,81,"specchio violino","CIGOLITELLO","VISUONDOLO",2,"Correct",1604,"keypress"
15,1,"fazzoletto specchio","SGUARELLIO","CERBOSCELLO",1,"Correct",17252,"keypress"
15,3,"roccia tenda","GIUBBITINA","IMMONTURA",2,"Correct",6723,"keypress"
15,4,"tenda finestra","SICCOTTELA","TERNOTELLA",1,"Incorrect",7310,"keypress"
15,5,"insalata roccia","CAPPETTELLA","ERRACIOLINA",2,"Correct",6344,"keypress"
15,6,"insalata tenda","FRIGLIANZA","SDRANZIA",2,"Incorrect",5133,"keypress"
15,7,"specchio martello","SUONCOLLO","SPALENTOLO",2,"Correct",4415,"keypress"
15,8,"tramonto albero","FIORISITOLO","ROSCESCOLO",2,"Correct",6753,"keypress"
15,9,"finestra roccia","MURICATTOLA","GOCCOTTELLA",1,"Correct",6005,"keypress"
15,10,"albero libro","NARAMPICOLO","SPURIALLIO",1,"Correct",5802,"keypress"
15,11,"prato specchio","SDRAIARELLO","SPURIALLIO",2,"Correct",9970,"keypress"
15,12,"vaso fazzoletto","FIOCOSCRIO","FIORINELLO",2,"Correct",5400,"keypress"
15,13,"torta insalata","FRICOTTELA","GIUBBIATURA",1,"Correct",3456,"keypress"
15,14,"bambola torta","CENSARELLINA","GHIANCIOLA",1,"Correct",9099,"keypress"
15,15,"giacca finestra","FRICOTTELA","CLIETTONDOLA",1,"Incorrect",5206,"keypress"
15,16,"prato albero","LUMERSTERSIMO","CERBOSCELLO",2,"Correct",3698,"keypress"
15,17,"violino tavolo","SUONCOLLO","FIORARIOLO",1,"Correct",3495,"keypress"
15,18,"piazza torta","CINCOTTELLA","IMMONTURA",1,"Correct",5751,"keypress"
15,19,"camera piazza","SENDINAIA","TERNOTELLA",1,"Correct",5303,"keypress"
15,20,"piazza roccia","PALCAVERIA","ERRACIOLINA",2,"Incorrect",6770,"keypress"
15,21,"torta scarpa","POZZANELLA","PANCOTTELLA",2,"Correct",4994,"keypress"
15,22,"insalata giacca","VESTINETTA","GIAPRIATOLA",1,"Correct",5317,"keypress"
15,23,"vaso violino","SGUARELLIO","ARMORICELLO",2,"Correct",1986,"keypress"
15,24,"prato libro","FIOCOSCRIO","PICATTOLO",2,"Incorrect",5421,"keypress"
15,25,"torta finestra","POZZONELLA","POLIETTOLA",1,"Incorrect",7946,"keypress"
15,26,"acqua giacca","LAVESCIA","SENDINAIA",1,"Correct",4458,"keypress"
15,27,"finestra camera","CLIETTONDOLA","APRIATTOLA",2,"Correct",3464,"keypress"
15,28,"tenda scarpa","SDRAIATURA","MURICATTOLA",1,"Correct",5509,"keypress"
15,29,"specchio libro","CIGOLITELLO","RABELLIMENTO",2,"Correct",2864,"keypress"
15,30,"tavolo prato","SDRANGOLIO","SDRAIARELLO",2,"Correct",4162,"keypress"
15,31,"tavolo specchio","FIOTTINO","SDRANGOLIO",2,"Correct",5358,"keypress"
15,32,"finestra piazza","GIAPRIATOLA","PALCAVERIA",2,"Incorrect",6238,"keypress"
15,33,"roccia scarpa","IDRANGIA","MURANTURIA",2,"Correct",3106,"keypress"
15,34,"torta acqua","GOCCOTTELLA","CLICCATTOLA",1,"Correct",4462,"keypress"
15,35,"acqua finestra","POZZONELLA","COTTOLIOLIA",1,"Correct",3329,"keypress"
15,36,"martello violino","MUSTONCELLO","SUONACARIO",1,"Incorrect",4394,"keypress"
15,37,"insalata acqua","IDRANGIA","CINCOTTELLA",1,"Correct",4419,"keypress"
15,38,"albero fazzoletto","FIORECCIANDOLO","SUONANNARIO",1,"Correct",5879,"keypress"
15,39,"tenda acqua","POZZANELLA","FRIGLIANZA",1,"Correct",2577,"keypress"
15,40,"camera scarpa","CAMATINCIA","RETTIELLIA",1,"Incorrect",7765,"keypress"
15,41,"torta tenda","SICCOTTELLA","POLIETTOLA",1,"Correct",3297,"keypress"
15,42,"tenda giacca","GIUBBITINA","IDRATOLANA",1,"Correct",2456,"keypress"
15,43,"camera tenda","SDRANZIA","LAVESCIA",2,"Incorrect",1977,"keypress"
15,44,"specchio albero","SUONISCRIO","SRADINELLO",2,"Correct",6081,"keypress"
15,45,"prato vaso","FIORECCIANDOLO","FIONCOLIOLO",1,"Incorrect",4892,"keypress"
15,46,"scarpa giacca","GIUBBIATINA","GIUBBIATURA",1,"Incorrect",3659,"keypress"
15,47,"piazza acqua","POZZETTERIA","RETTIELLIA",1,"Correct",1711,"keypress"
15,48,"libro vaso","FIORISITOLO","CROIETTOLO",1,"Correct",2153,"keypress"
15,49,"libro tramonto","PARTONCELLO","LUMERSTERSIMO",2,"Correct",1924,"keypress"
15,50,"bambola roccia","ARMONTURIA","COSTRELLINA",2,"Correct",4611,"keypress"
15,51,"roccia torta","GHIANCIOLA","BANDINAIA",1,"Correct",4611,"keypress"
15,52,"piazza giacca","CLIETTOLA","CAMATINCIA",2,"Correct",1900,"keypress"
15,53,"acqua scarpa","IDRATOLANA","MURANTURIA",1,"Correct",3034,"keypress"
15,54,"finestra scarpa","CLICCATTOLA","COSTRELLINA",2,"Incorrect",4849,"keypress"
15,55,"martello prato","RAPALINCIO","SPALENTOLO",1,"Correct",6105,"keypress"
15,56,"finestra insalata","CLIETTOLA","CENSARELLINA",2,"Incorrect",4126,"keypress"
15,57,"violino albero","GRAMINELLO","MUSTONCELLO",2,"Correct",2180,"keypress"
15,58,"vaso tramonto","FIONCOLIOLO","FIORARIOLO",2,"Correct",4173,"keypress"
15,59,"violino prato","SUONACARIO","SUONANELLO",2,"Correct",4125,"keypress"
15,60,"piazza insalata","VESTOLETTA","BANCOTTINA",2,"Correct",5414,"keypress"
15,61,"giacca torta","CAPPETTELLA","PANCOTTELLA",1,"Correct",4042,"keypress"
15,62,"albero tavolo","SRADINELLO","PARTONCELLO",1,"Incorrect",4349,"keypress"
15,63,"acqua roccia","IDRACIOLA","APRIATTOLA",1,"Correct",2197,"keypress"
15,64,"vaso martello","FIORINELLO","ROCCERIOLO",2,"Correct",4541,"keypress"
15,65,"fazzoletto prato","FIORICELLO","FIOTTINO",1,"Incorrect",4008,"keypress"
15,66,"piazza tenda","POZZETTERIA","BANDINAIA",1,"Incorrect",1953,"keypress"
15,67,"muro specchio","CROIETTOLO","SUONANELLO",1,"Correct",2668,"keypress"
15,68,"camera insalata","COTTOLIOLIA","BANCOTTINA",1,"Correct",5542,"keypress"
15,69,"martello libro","ARMORICELLO","PICATTOLO",2,"Correct",3597,"keypress"
15,70,"vaso tavolo","GRAMINELLO","VISUONDOLO",1,"Correct",2789,"keypress"
15,71,"fazzoletto tavolo","ROCCERIOLO","SEDINOCCIO",2,"Correct",4270,"keypress"
15,72,"giacca bambola","SDRAIATURA","VESTOLETTA",2,"Correct",3368,"keypress"
15,73,"camera roccia","ARMONTURIA","IDRANDINA",1,"Correct",4803,"keypress"
