"participant_id","trial_id","stimulus","response_option_1","response_option_2","response","accuracy","rt"
27,55,"finestra","giacca scarpa","finestra scarpa",2,"Correct",6262
27,56,"albero","albero violino","violino prato",2,"Incorrect",3660
27,57,"giacca","insalata giacca","roccia tenda",1,"Correct",2867
27,58,"torta","acqua roccia","torta roccia",2,"Correct",2819
27,59,"finestra","finestra torta","piazza tenda",2,"Incorrect",4995
27,60,"albero","albero fazzoletto","tramonto libro",1,"Correct",2957
27,61,"camera","tenda camera","finestra camera",2,"Correct",5341
27,62,"albero","tramonto violino","albero specchio",1,"Incorrect",5580
27,63,"acqua","acqua giacca","torta piazza",1,"Correct",3585
27,64,"acqua","giacca insalata","acqua piazza",2,"Correct",2293
27,65,"muro","specchio muro","vaso prato",1,"Correct",4749
27,66,"giacca","giacca bambola","insalata torta",1,"Correct",2146
27,67,"finestra","torta tenda","insalata finestra",1,"Incorrect",3545
27,68,"camera","finestra roccia","camera scarpa",2,"Correct",2996
27,69,"tramonto","prato fazzoletto","vaso tramonto",1,"Incorrect",3442
27,70,"libro","specchio fazzoletto","tramonto libro",2,"Correct",5847
27,71,"camera","torta giacca","giacca camera",2,"Correct",3083
27,72,"prato","prato fazzoletto","specchio libro",1,"Correct",2647
27,73,"finestra","acqua finestra","finestra giacca",1,"Incorrect",7081
27,74,"tenda","piazza tenda","camera scarpa",2,"Incorrect",4600
27,75,"martello","prato tavolo","martello prato",2,"Correct",4021
27,76,"acqua","piazza acqua","scarpa acqua",1,"Incorrect",2660
27,77,"torta","giacca torta","giacca piazza",1,"Correct",3804
27,78,"finestra","roccia finestra","tenda scarpa",2,"Incorrect",4976
27,79,"torta","scarpa torta","camera finestra",1,"Correct",3068
27,80,"acqua","acqua tenda","acqua finestra",2,"Correct",3629
27,81,"tramonto","vaso violino","violino tramonto",1,"Incorrect",3734
28,1,"tavolo","tavolo violino","specchio tavolo",2,"Incorrect",3602
28,2,"martello","martello vaso","martello violino",2,"Correct",2755
28,3,"torta","roccia finestra","torta roccia",1,"Incorrect",2916
28,4,"tenda","tenda insalata","torta piazza",1,"Correct",4981
28,5,"tavolo","tramonto albero","specchio tavolo",2,"Correct",2138
28,6,"giacca","giacca tenda","roccia torta",1,"Correct",1632
28,7,"prato","prato violino","specchio albero",1,"Correct",2735
28,8,"martello","violino prato","prato martello",2,"Correct",3649
28,9,"muro","muro specchio","vaso prato",1,"Correct",2932
28,10,"tenda","scarpa acqua","tenda piazza",1,"Incorrect",3355
28,11,"albero","martello specchio","albero specchio",1,"Incorrect",1848
28,12,"specchio","martello specchio","tavolo tramonto",1,"Correct",3332
28,13,"bambola","roccia bambola","torta tenda",1,"Correct",2360
28,14,"acqua","giacca acqua","torta insalata",2,"Incorrect",2237
28,15,"camera","camera piazza","camera finestra",2,"Incorrect",1857
28,16,"giacca","bambola torta","giacca bambola",2,"Correct",2327
28,17,"finestra","insalata finestra","scarpa finestra",2,"Correct",2073
28,18,"giacca","giacca scarpa","insalata camera",1,"Correct",1440
28,19,"camera","finestra camera","acqua piazza",1,"Correct",2696
28,20,"tavolo","albero prato","tavolo albero",1,"Incorrect",3720
28,21,"giacca","insalata piazza","insalata giacca",2,"Correct",2768
28,22,"albero","fazzoletto vaso","albero fazzoletto",1,"Incorrect",3690
28,23,"albero","specchio libro","albero vaso",2,"Correct",2357
28,24,"specchio","albero vaso","specchio prato",2,"Correct",1737
28,25,"finestra","tenda camera","finestra roccia",2,"Correct",2463
28,26,"tenda","roccia tenda","camera acqua",1,"Correct",3462
28,27,"camera","camera giacca","piazza camera",1,"Correct",2111
28,28,"finestra","giacca bambola","finestra tenda",2,"Correct",2262
28,29,"finestra","finestra piazza","piazza giacca",2,"Incorrect",4176
28,30,"specchio","fazzoletto specchio","violino martello",2,"Incorrect",3098
28,31,"acqua","acqua finestra","giacca finestra",1,"Correct",1613
28,32,"prato","tavolo muro","fazzoletto prato",2,"Correct",1691
28,33,"roccia","torta giacca","roccia scarpa",2,"Correct",1941
28,34,"libro","violino libro","prato fazzoletto",1,"Correct",1896
28,35,"vaso","muro specchio","vaso fazzoletto",2,"Correct",1595
28,36,"camera","scarpa giacca","camera roccia",2,"Correct",1539
28,37,"tavolo","tavolo muro","libro albero",2,"Incorrect",1910
28,38,"finestra","piazza roccia","torta finestra",1,"Incorrect",2509
28,39,"tavolo","tramonto libro","tavolo prato",1,"Incorrect",3095
28,40,"torta","torta bambola","acqua insalata",1,"Correct",2810
28,41,"specchio","specchio violino","specchio prato",1,"Correct",2292
28,42,"torta","insalata tenda","giacca torta",1,"Incorrect",2584
28,43,"acqua","giacca tenda","acqua tenda",2,"Correct",1921
28,44,"libro","libro martello","tramonto violino",2,"Incorrect",5005
28,45,"acqua","camera giacca","piazza acqua",2,"Correct",1192
28,46,"libro","albero tavolo","libro vaso",2,"Correct",1424
28,47,"albero","libro martello","prato albero",2,"Correct",1404
28,48,"acqua","roccia insalata","acqua torta",2,"Correct",2464
28,49,"camera","finestra tenda","torta camera",2,"Correct",2130
28,50,"finestra","insalata finestra","bambola roccia",1,"Correct",1789
28,51,"tenda","scarpa tenda","torta camera",1,"Correct",1870
28,52,"albero","tramonto albero","violino tavolo",1,"Correct",1594
28,53,"martello","specchio fazzoletto","martello vaso",2,"Correct",2908
28,54,"torta","giacca insalata","torta piazza",2,"Correct",3343
28,55,"camera","camera roccia","camera insalata",2,"Correct",2087
28,56,"camera","camera tenda","torta scarpa",1,"Correct",1341
28,57,"piazza","roccia piazza","roccia tenda",1,"Correct",1648
28,58,"libro","libro specchio","violino vaso",1,"Correct",2197
28,59,"acqua","scarpa acqua","scarpa roccia",1,"Correct",1714
28,60,"tramonto","libro violino","tramonto vaso",2,"Correct",2522
28,61,"libro","prato libro","tavolo prato",1,"Correct",1589
28,62,"acqua","roccia acqua","insalata acqua",2,"Correct",1084
28,63,"torta","torta insalata","tenda acqua",1,"Correct",1573
28,64,"libro","violino albero","libro albero",1,"Incorrect",1690
28,65,"tramonto","libro vaso","violino tramonto",2,"Correct",2351
28,66,"acqua","finestra acqua","acqua camera",1,"Incorrect",5784
28,67,"vaso","fazzoletto albero","vaso prato",1,"Incorrect",1850
28,68,"tavolo","tavolo fazzoletto","vaso tavolo",2,"Incorrect",2103
28,69,"torta","torta scarpa","tenda piazza",1,"Correct",2262
28,70,"libro","specchio violino","tramonto libro",2,"Correct",4625
28,71,"insalata","insalata roccia","finestra torta",1,"Correct",14381
28,72,"vaso","libro prato","vaso violino",2,"Correct",2158
28,73,"albero","vaso tramonto","albero violino",1,"Incorrect",1484
28,74,"torta","torta tenda","scarpa tenda",2,"Incorrect",1388
28,75,"finestra","torta acqua","giacca finestra",2,"Correct",0
28,76,"tavolo","tavolo vaso","martello prato",2,"Incorrect",0
28,77,"giacca","piazza giacca","piazza finestra",1,"Correct",1887
28,78,"camera","scarpa finestra","camera scarpa",1,"Incorrect",1622
28,79,"insalata","camera scarpa","insalata piazza",1,"Incorrect",1334
28,80,"acqua","roccia acqua","giacca acqua",1,"Correct",3500
28,81,"tavolo","tavolo tramonto","fazzoletto tavolo",1,"Correct",2136
29,1,"tavolo","tavolo prato","vaso tavolo",1,"Correct",2566
29,2,"tavolo","tavolo vaso","martello violino",2,"Incorrect",2005
29,3,"specchio","violino specchio","albero tramonto",1,"Correct",3148
29,4,"acqua","acqua roccia","tenda camera",1,"Correct",1599
29,5,"torta","roccia torta","torta piazza",1,"Correct",2812
29,6,"torta","torta piazza","camera scarpa",1,"Correct",5107
29,7,"libro","prato libro","vaso libro",2,"Correct",4684
29,8,"specchio","tramonto vaso","prato specchio",2,"Correct",4998
29,9,"tavolo","albero tavolo","tavolo violino",1,"Correct",9842
29,10,"tavolo","tavolo violino","martello specchio",1,"Correct",4341
29,11,"bambola","roccia bambola","finestra torta",1,"Correct",7477
29,12,"acqua","insalata finestra","camera acqua",2,"Correct",2296
29,13,"albero","libro albero","albero specchio",1,"Incorrect",5427
29,14,"vaso","vaso fazzoletto","muro specchio",1,"Correct",2749
29,15,"camera","acqua piazza","scarpa camera",2,"Correct",6503
29,16,"finestra","acqua torta","finestra giacca",1,"Incorrect",4543
29,17,"camera","roccia torta","finestra camera",2,"Correct",2205
29,18,"albero","albero violino","violino vaso",1,"Correct",4230
29,19,"torta","torta bambola","acqua roccia",1,"Correct",4497
29,20,"finestra","finestra piazza","insalata acqua",1,"Correct",4679
29,21,"finestra","scarpa torta","finestra roccia",2,"Correct",3556
29,22,"tavolo","muro tavolo","prato vaso",1,"Correct",6615
29,23,"tenda","tenda scarpa","tenda finestra",1,"Correct",5534
29,24,"acqua","piazza tenda","scarpa acqua",2,"Correct",2474
29,25,"insalata","roccia piazza","piazza insalata",1,"Incorrect",3156
29,26,"libro","libro specchio","vaso libro",2,"Incorrect",5087
29,27,"torta","piazza finestra","insalata torta",2,"Correct",2298
29,28,"libro","prato libro","fazzoletto vaso",2,"Incorrect",6073
29,29,"camera","camera piazza","acqua giacca",1,"Correct",2703
29,30,"finestra","giacca piazza","finestra torta",1,"Incorrect",2564
29,31,"piazza","scarpa acqua","roccia piazza",2,"Correct",2563
29,32,"libro","libro tramonto","fazzoletto prato",1,"Correct",5352
29,33,"camera","insalata camera","giacca scarpa",1,"Correct",6076
29,34,"prato","prato fazzoletto","tramonto libro",1,"Correct",2112
29,35,"giacca","bambola giacca","camera acqua",1,"Correct",3848
29,36,"acqua","bambola torta","finestra acqua",2,"Correct",1996
29,37,"giacca","scarpa giacca","roccia bambola",1,"Correct",3781
29,38,"albero","vaso martello","albero fazzoletto",1,"Incorrect",2985
29,39,"libro","prato violino","libro martello",2,"Correct",2319
29,40,"acqua","giacca torta","acqua tenda",2,"Correct",1935
29,41,"torta","tenda torta","tenda insalata",2,"Incorrect",5697
29,42,"insalata","roccia insalata","roccia tenda",1,"Correct",1734
29,43,"muro","specchio tavolo","muro specchio",2,"Correct",2544
29,44,"specchio","specchio albero","specchio fazzoletto",1,"Incorrect",4386
29,45,"vaso","vaso violino","violino albero",2,"Incorrect",4384
29,46,"tramonto","muro tavolo","tramonto violino",2,"Correct",3646
29,47,"libro","albero libro","tramonto tavolo",1,"Correct",5106
29,48,"prato","violino prato","violino specchio",1,"Correct",2546
29,49,"albero","vaso albero","tramonto albero",2,"Correct",3646
29,50,"libro","libro violino","libro specchio",1,"Correct",2404
29,51,"albero","prato albero","tavolo fazzoletto",1,"Correct",3440
29,52,"giacca","giacca piazza","scarpa tenda",2,"Incorrect",3128
29,53,"tavolo","violino tramonto","tavolo tramonto",2,"Correct",2247
29,54,"torta","torta scarpa","camera piazza",2,"Incorrect",2047
29,55,"tramonto","tramonto vaso","fazzoletto specchio",1,"Correct",1892
29,56,"camera","torta camera","giacca insalata",2,"Incorrect",5061
29,57,"specchio","martello libro","martello specchio",2,"Correct",5851
29,58,"tenda","tenda roccia","camera giacca",2,"Incorrect",3150
29,59,"martello","albero tavolo","vaso martello",2,"Correct",3080
29,60,"martello","specchio prato","prato martello",2,"Correct",3985
29,61,"finestra","finestra scarpa","insalata piazza",2,"Incorrect",6404
29,62,"torta","roccia finestra","torta giacca",2,"Correct",2677
29,63,"acqua","acqua giacca","finestra giacca",1,"Correct",1690
29,64,"martello","albero fazzoletto","martello violino",2,"Correct",1778
29,65,"roccia","scarpa roccia","tenda acqua",1,"Correct",3380
29,66,"tenda","piazza tenda","insalata torta",1,"Correct",2316
29,67,"tavolo","fazzoletto tavolo","martello prato",1,"Correct",3220
29,68,"tavolo","tavolo prato","tavolo specchio",1,"Incorrect",1960
29,69,"albero","violino libro","vaso albero",2,"Correct",2032
29,70,"acqua","acqua torta","insalata camera",1,"Correct",4256
29,71,"tenda","giacca tenda","tenda insalata",2,"Correct",2745
29,72,"finestra","finestra tenda","camera torta",2,"Incorrect",6190
29,73,"giacca","insalata roccia","giacca tenda",2,"Correct",1554
29,74,"acqua","acqua piazza","tenda torta",1,"Correct",2116
29,75,"camera","roccia camera","camera giacca",2,"Correct",2635
29,76,"camera","finestra camera","roccia camera",2,"Correct",4053
29,77,"camera","tenda camera","bambola giacca",1,"Correct",7765
29,78,"giacca","scarpa roccia","insalata giacca",2,"Correct",1852
29,79,"acqua","acqua finestra","insalata acqua",2,"Correct",1595
29,80,"vaso","vaso prato","prato albero",2,"Incorrect",5448
29,81,"finestra","scarpa finestra","insalata finestra",1,"Incorrect",8169
30,1,"tavolo","specchio tavolo","martello specchio",1,"Correct",2111
30,2,"libro","prato violino","tramonto libro",2,"Correct",2039
30,3,"torta","tenda camera","torta roccia",2,"Correct",1557
30,4,"albero","tavolo specchio","albero fazzoletto",2,"Correct",1468
30,5,"specchio","fazzoletto specchio","fazzoletto albero",1,"Correct",2166
30,6,"finestra","tenda finestra","piazza giacca",2,"Incorrect",1384
30,7,"specchio","specchio violino","prato libro",1,"Correct",1207
30,8,"specchio","prato specchio","libro albero",2,"Incorrect",1620
30,9,"camera","insalata giacca","camera finestra",1,"Incorrect",1337
30,10,"torta","torta bambola","insalata acqua",1,"Correct",1509
30,11,"finestra","scarpa finestra","bambola torta",2,"Incorrect",1929
30,12,"giacca","giacca tenda","finestra insalata",2,"Incorrect",1234
30,13,"martello","libro specchio","prato martello",2,"Correct",1545
30,14,"camera","insalata tenda","roccia camera",2,"Correct",1594
30,15,"insalata","roccia insalata","piazza finestra",1,"Correct",1721
30,16,"tavolo","martello libro","tavolo prato",2,"Correct",2125
30,17,"tenda","tenda piazza","tenda insalata",2,"Correct",1525
30,18,"specchio","fazzoletto tavolo","specchio martello",2,"Correct",1902
30,19,"camera","camera piazza","camera roccia",1,"Correct",1961
30,20,"albero","fazzoletto prato","violino albero",2,"Correct",1884
30,21,"giacca","finestra roccia","insalata giacca",2,"Correct",1480
30,22,"vaso","vaso violino","tramonto albero",2,"Incorrect",1803
30,23,"libro","prato libro","tavolo vaso",2,"Incorrect",1862
30,24,"acqua","torta finestra","acqua roccia",1,"Incorrect",1891
30,25,"prato","tramonto tavolo","prato fazzoletto",2,"Correct",1893
30,26,"acqua","torta tenda","acqua camera",2,"Correct",1364
30,27,"torta","roccia piazza","torta insalata",1,"Incorrect",1279
30,28,"albero","vaso albero","prato vaso",1,"Correct",1249
30,29,"camera","torta camera","tenda giacca",1,"Correct",1247
30,30,"finestra","torta finestra","torta acqua",1,"Correct",1524
30,31,"libro","tramonto vaso","libro vaso",1,"Incorrect",1256
30,32,"prato","violino prato","muro tavolo",1,"Correct",1033
30,33,"giacca","roccia torta","giacca piazza",2,"Correct",1179
30,34,"acqua","acqua tenda","piazza acqua",2,"Incorrect",2179
30,35,"albero","albero prato","libro tramonto",1,"Correct",1392
30,36,"tavolo","tramonto tavolo","albero vaso",2,"Incorrect",1800
30,37,"acqua","acqua piazza","scarpa camera",1,"Correct",1377
30,38,"torta","torta camera","piazza torta",1,"Incorrect",1575
30,39,"torta","giacca torta","torta piazza",1,"Correct",1632
30,40,"acqua","scarpa giacca","finestra acqua",2,"Correct",1334
30,41,"camera","camera giacca","roccia scarpa",1,"Correct",1276
30,42,"camera","giacca torta","camera insalata",2,"Correct",1430
30,43,"tramonto","tramonto violino","fazzoletto vaso",1,"Correct",1147
30,44,"tenda","giacca bambola","tenda roccia",1,"Incorrect",1702
30,45,"muro","muro specchio","prato martello",2,"Incorrect",1558
30,46,"tenda","tenda acqua","piazza tenda",2,"Correct",1429
30,47,"acqua","piazza insalata","acqua giacca",2,"Correct",1472
30,48,"vaso","libro violino","fazzoletto vaso",1,"Incorrect",1756
30,49,"piazza","piazza roccia","finestra giacca",2,"Incorrect",1555
30,50,"tenda","tenda scarpa","giacca camera",1,"Correct",1897
30,51,"finestra","insalata finestra","finestra acqua",1,"Correct",1586
30,52,"tavolo","tavolo muro","tavolo violino",2,"Incorrect",1472
30,53,"tavolo","specchio muro","albero tavolo",2,"Correct",1904
30,54,"libro","libro specchio","albero prato",1,"Correct",2248
30,55,"tavolo","vaso martello","tavolo violino",2,"Correct",1208
30,56,"tramonto","tramonto vaso","albero specchio",1,"Correct",1231
30,57,"vaso","vaso prato","specchio prato",1,"Correct",1835
30,58,"roccia","acqua camera","roccia scarpa",2,"Correct",2495
30,59,"libro","vaso libro","violino libro",2,"Correct",990
30,60,"camera","camera scarpa","acqua roccia",1,"Correct",1510
30,61,"albero","specchio fazzoletto","specchio albero",2,"Correct",1995
30,62,"albero","violino specchio","tramonto albero",2,"Correct",2523
30,63,"libro","libro albero","tavolo albero",1,"Correct",2429
30,64,"martello","tramonto violino","violino martello",2,"Correct",1186
30,65,"giacca","bambola giacca","scarpa tenda",1,"Correct",1639
30,66,"giacca","torta insalata","scarpa giacca",2,"Correct",1307
30,67,"finestra","piazza finestra","piazza camera",1,"Correct",1560
30,68,"tavolo","vaso violino","tavolo vaso",1,"Incorrect",1936
30,69,"acqua","insalata acqua","roccia tenda",2,"Incorrect",1638
30,70,"bambola","roccia bambola","insalata camera",1,"Correct",1558
30,71,"torta","scarpa acqua","scarpa torta",2,"Correct",1737
30,72,"tavolo","tavolo fazzoletto","tavolo prato",1,"Correct",1365
30,73,"finestra","roccia finestra","torta scarpa",2,"Incorrect",1699
30,74,"libro","albero violino","martello libro",2,"Correct",2370
30,75,"acqua","finestra camera","acqua scarpa",2,"Correct",1035
30,76,"torta","roccia bambola","torta tenda",2,"Correct",1630
30,77,"insalata","insalata piazza","finestra scarpa",1,"Correct",2020
30,78,"acqua","acqua giacca","torta acqua",2,"Correct",1344
30,79,"camera","insalata roccia","tenda camera",2,"Correct",1396
30,80,"martello","martello violino","martello vaso",2,"Correct",1627
30,81,"finestra","finestra giacca","finestra tenda",2,"Incorrect",1761
31,1,"giacca","bambola giacca","piazza torta",1,"Correct",5160
31,2,"tenda","torta giacca","tenda insalata",2,"Correct",8721
31,3,"giacca","tenda giacca","piazza roccia",1,"Correct",4071
31,4,"insalata","tenda torta","insalata roccia",2,"Correct",5253
31,5,"tenda","bambola torta","tenda piazza",2,"Correct",10697
31,6,"prato","fazzoletto prato","albero vaso",1,"Correct",5582
31,7,"prato","violino prato","violino tramonto",2,"Incorrect",7590
31,8,"tavolo","specchio tavolo","tavolo albero",1,"Correct",5812
31,9,"camera","camera acqua","insalata camera",2,"Correct",7541
31,10,"vaso","vaso tramonto","vaso violino",1,"Incorrect",7576
31,11,"torta","roccia acqua","giacca torta",2,"Correct",4549
31,12,"piazza","roccia piazza","finestra camera",1,"Correct",6560
31,13,"camera","camera giacca","finestra giacca",1,"Correct",6373
31,14,"albero","fazzoletto albero","vaso martello",2,"Incorrect",6664
31,15,"finestra","insalata tenda","roccia finestra",2,"Correct",4142
31,16,"libro","martello libro","tavolo tramonto",1,"Correct",6873
31,17,"albero","violino libro","vaso albero",2,"Correct",6235
31,18,"albero","prato albero","violino albero",2,"Correct",7586
31,19,"tramonto","tramonto vaso","fazzoletto vaso",1,"Correct",5818
31,20,"specchio","prato specchio","specchio libro",2,"Incorrect",5436
31,21,"camera","acqua insalata","finestra camera",2,"Correct",6433
31,22,"martello","specchio martello","violino martello",2,"Correct",5538
31,23,"specchio","fazzoletto albero","martello specchio",2,"Correct",5406
31,24,"albero","prato specchio","prato albero",2,"Correct",5793
31,25,"martello","prato tavolo","prato martello",2,"Correct",5302
31,26,"libro","specchio tavolo","libro specchio",1,"Incorrect",6476
31,27,"tavolo","tavolo prato","violino vaso",1,"Correct",3547
31,28,"tenda","tenda giacca","roccia tenda",2,"Correct",5230
31,29,"acqua","insalata finestra","acqua giacca",2,"Correct",5691
31,30,"vaso","tavolo muro","fazzoletto vaso",2,"Correct",4455
31,31,"acqua","piazza camera","torta acqua",1,"Incorrect",5200
31,32,"martello","vaso martello","specchio muro",1,"Correct",5069
31,33,"libro","libro albero","vaso libro",1,"Correct",5257
31,34,"albero","albero specchio","tramonto albero",1,"Correct",4761
31,35,"torta","acqua giacca","piazza torta",2,"Correct",4272
31,36,"torta","roccia torta","finestra tenda",1,"Correct",3510
31,37,"tramonto","fazzoletto prato","violino tramonto",2,"Correct",3562
31,38,"roccia","scarpa roccia","finestra piazza",1,"Correct",4203
31,39,"libro","prato libro","libro martello",1,"Correct",4300
31,40,"tavolo","tavolo fazzoletto","prato martello",2,"Incorrect",2796
31,41,"finestra","tenda finestra","torta roccia",2,"Incorrect",8880
31,42,"albero","tramonto albero","albero libro",1,"Correct",6617
31,43,"acqua","scarpa finestra","acqua finestra",2,"Correct",2110
31,44,"libro","libro tramonto","tavolo violino",1,"Correct",2876
31,45,"specchio","violino specchio","libro tramonto",1,"Correct",3686
31,46,"finestra","torta finestra","giacca camera",1,"Correct",5032
31,47,"acqua","piazza tenda","tenda acqua",2,"Correct",3832
31,48,"torta","scarpa torta","scarpa camera",2,"Incorrect",2799
31,49,"acqua","acqua roccia","piazza acqua",1,"Correct",3123
31,50,"giacca","torta insalata","insalata giacca",2,"Correct",3386
31,51,"vaso","prato vaso","specchio albero",1,"Correct",6278
31,52,"tavolo","specchio violino","tavolo vaso",2,"Correct",3013
31,53,"giacca","piazza giacca","roccia insalata",1,"Correct",3634
31,54,"torta","tenda torta","giacca bambola",2,"Incorrect",4062
31,55,"tavolo","violino albero","tavolo albero",1,"Incorrect",3594
31,56,"tavolo","tavolo muro","tavolo vaso",2,"Incorrect",4024
31,57,"camera","camera tenda","insalata piazza",1,"Correct",4303
31,58,"libro","vaso libro","prato vaso",2,"Incorrect",3421
31,59,"camera","camera scarpa","torta acqua",2,"Incorrect",3224
31,60,"acqua","insalata giacca","acqua piazza",2,"Correct",1979
31,61,"tavolo","tramonto tavolo","violino prato",1,"Correct",2597
31,62,"bambola","roccia tenda","roccia bambola",1,"Incorrect",4675
31,63,"acqua","camera insalata","scarpa acqua",2,"Correct",2209
31,64,"tenda","tenda scarpa","roccia camera",1,"Correct",3755
31,65,"finestra","acqua scarpa","piazza finestra",2,"Correct",3034
31,66,"finestra","insalata finestra","piazza giacca",1,"Correct",4076
31,67,"acqua","torta scarpa","acqua camera",2,"Correct",5244
31,68,"camera","camera roccia","acqua tenda",1,"Correct",3864
31,69,"finestra","scarpa finestra","roccia scarpa",1,"Correct",3226
31,70,"torta","finestra acqua","torta bambola",1,"Incorrect",3073
31,71,"libro","libro violino","fazzoletto tavolo",1,"Correct",2570
31,72,"tavolo","libro prato","violino tavolo",2,"Correct",2156
31,73,"insalata","finestra roccia","piazza insalata",2,"Correct",2852
31,74,"muro","violino martello","specchio muro",1,"Incorrect",2774
31,75,"camera","piazza camera","bambola roccia",1,"Correct",3252
31,76,"giacca","giacca scarpa","camera torta",1,"Correct",2901
31,77,"specchio","undefined undefined","fazzoletto specchio",2,"Correct",3207
31,78,"finestra","finestra giacca","scarpa giacca",1,"Correct",5895
31,79,"torta","camera tenda","insalata torta",2,"Correct",4097
31,80,"acqua","insalata acqua","finestra torta",1,"Correct",3608
31,81,"camera","scarpa tenda","camera torta",2,"Correct",3447
32,1,"prato","tavolo specchio","prato fazzoletto",2,"Correct",9647
32,2,"tenda","tenda piazza","camera torta",1,"Correct",14517
32,4,"giacca","tenda piazza","tenda giacca",2,"Correct",5059
32,5,"tenda","piazza camera","tenda scarpa",1,"Incorrect",6178
32,6,"camera","camera finestra","acqua giacca",1,"Correct",4280
32,7,"insalata","insalata piazza","acqua camera",2,"Incorrect",4773
32,8,"camera","insalata camera","scarpa finestra",1,"Correct",4754
32,9,"libro","tavolo violino","libro violino",1,"Incorrect",4559
32,10,"martello","martello vaso","violino tramonto",2,"Incorrect",3650
32,11,"specchio","albero tramonto","specchio prato",1,"Incorrect",3979
32,12,"roccia","roccia scarpa","piazza giacca",1,"Correct",2810
32,13,"specchio","specchio martello","fazzoletto tavolo",2,"Incorrect",5569
32,14,"albero","libro tramonto","albero tramonto",2,"Correct",3000
32,15,"finestra","insalata finestra","acqua roccia",2,"Incorrect",4961
32,16,"vaso","tavolo prato","vaso violino",1,"Incorrect",5323
32,17,"finestra","finestra tenda","piazza finestra",1,"Incorrect",6183
32,18,"tavolo","vaso violino","tavolo specchio",2,"Correct",5400
32,19,"acqua","acqua tenda","finestra acqua",2,"Correct",5057
32,20,"camera","torta giacca","tenda camera",2,"Correct",3961
32,21,"camera","giacca camera","torta piazza",1,"Correct",3960
32,22,"torta","tenda torta","insalata tenda",1,"Correct",6277
32,23,"specchio","violino specchio","prato specchio",1,"Correct",6306
32,24,"acqua","acqua roccia","insalata acqua",2,"Incorrect",5657
32,25,"camera","camera torta","camera tenda",1,"Correct",5308
32,26,"torta","torta roccia","insalata torta",2,"Incorrect",5277
32,27,"libro","albero libro","martello libro",2,"Correct",3362
32,28,"libro","specchio violino","albero libro",2,"Correct",5921
32,29,"albero","martello specchio","albero vaso",2,"Correct",3513
32,30,"martello","albero tavolo","violino martello",2,"Correct",2910
32,31,"acqua","scarpa camera","acqua tenda",2,"Correct",3439
32,32,"insalata","giacca insalata","insalata roccia",2,"Correct",4882
32,33,"giacca","bambola torta","piazza giacca",1,"Incorrect",3502
32,34,"camera","roccia piazza","piazza camera",1,"Incorrect",4761
32,35,"piazza","tenda giacca","piazza roccia",1,"Incorrect",4214
32,36,"finestra","roccia bambola","scarpa finestra",1,"Incorrect",5857
32,37,"torta","torta insalata","torta roccia",1,"Correct",4715
32,38,"acqua","acqua scarpa","bambola giacca",1,"Correct",3401
32,39,"acqua","acqua finestra","camera acqua",1,"Incorrect",3114
32,40,"libro","libro tramonto","fazzoletto albero",1,"Correct",4730
32,41,"acqua","piazza acqua","finestra roccia",1,"Correct",4067
32,42,"tenda","insalata tenda","finestra piazza",2,"Incorrect",4953
32,43,"acqua","finestra giacca","acqua torta",2,"Correct",4673
32,44,"giacca","giacca insalata","torta finestra",1,"Correct",4473
32,45,"torta","scarpa torta","bambola torta",2,"Correct",5930
32,46,"muro","muro specchio","specchio libro",2,"Incorrect",3850
32,47,"tavolo","libro martello","prato tavolo",2,"Correct",4711
32,48,"vaso","vaso fazzoletto","vaso libro",1,"Correct",4817
32,49,"tenda","giacca camera","roccia tenda",2,"Correct",3311
32,50,"albero","violino albero","prato albero",2,"Incorrect",4133
32,51,"tavolo","martello violino","tavolo muro",2,"Correct",6906
32,52,"bambola","bambola roccia","tenda roccia",2,"Incorrect",5161
32,53,"albero","prato martello","fazzoletto albero",1,"Incorrect",3276
32,54,"tavolo","tavolo albero","fazzoletto vaso",2,"Incorrect",3817
32,55,"acqua","torta tenda","giacca acqua",2,"Correct",2948
32,56,"albero","vaso tavolo","albero specchio",2,"Correct",5191
32,57,"vaso","tramonto vaso","vaso prato",2,"Correct",5581
32,58,"camera","camera scarpa","scarpa giacca",1,"Correct",4058
32,59,"torta","scarpa torta","insalata piazza",2,"Incorrect",4000
32,60,"finestra","tenda finestra","insalata camera",1,"Correct",5571
32,61,"libro","specchio albero","libro prato",2,"Correct",4635
32,62,"tavolo","violino prato","tavolo fazzoletto",2,"Correct",4852
32,63,"tavolo","prato fazzoletto","vaso tavolo",1,"Incorrect",3526
32,64,"libro","libro specchio","specchio fazzoletto",1,"Correct",5723
32,65,"giacca","scarpa acqua","scarpa giacca",2,"Correct",3621
32,66,"tramonto","violino tramonto","libro prato",1,"Correct",3315
32,67,"finestra","giacca finestra","scarpa roccia",2,"Incorrect",4448
32,68,"giacca","bambola giacca","scarpa tenda",1,"Correct",2906
32,69,"acqua","finestra camera","acqua insalata",2,"Correct",2838
32,70,"finestra","camera roccia","finestra roccia",1,"Incorrect",4658
32,71,"prato","prato violino","prato vaso",1,"Correct",2629
32,72,"torta","insalata roccia","torta piazza",2,"Correct",2801
32,73,"finestra","torta acqua","finestra torta",2,"Correct",5222
32,74,"martello","tavolo tramonto","prato martello",2,"Correct",4591
32,75,"libro","albero vaso","libro vaso",1,"Incorrect",3437
32,76,"tramonto","vaso tramonto","albero violino",1,"Correct",3934
